STATION,NAME,DATE,TMAX,TMIN
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/3/15,81,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/4/15,85,44
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/5/15,84,47
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/6/15,91,47
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/7/15,97,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/8/15,100,51
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/9/15,102,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/10/15,102,51
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/11/15,95,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/12/15,87,54
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/13/15,90,57
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/14/15,65,58
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/15/15,74,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/16/15,65,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/17/15,80,55
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/18/15,84,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/19/15,95,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/20/15,99,53
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/21/15,99,54
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/22/15,75,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/23/15,88,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/24/15,96,53
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/25/15,94,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/26/15,,
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/27/15,,
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/28/15,,
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/29/15,,
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",9/30/15,70,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/1/15,78,54
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/2/15,88,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/3/15,83,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/4/15,82,54
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/5/15,79,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/6/15,79,55
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/7/15,82,51
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/8/15,89,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/9/15,89,45
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/10/15,85,56
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/11/15,84,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/12/15,94,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/13/15,96,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/14/15,89,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/15/15,86,55
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/16/15,83,55
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/17/15,74,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/18/15,76,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/19/15,81,47
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/20/15,89,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/21/15,86,44
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/22/15,83,43
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/23/15,79,45
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/24/15,81,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/25/15,78,47
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/26/15,82,47
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/27/15,71,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/28/15,75,54
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/29/15,82,43
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/30/15,87,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",10/31/15,85,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/1/15,66,51
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/2/15,68,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/3/15,69,47
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/4/15,68,41
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/5/15,68,37
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/6/15,72,35
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/7/15,71,35
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/8/15,67,40
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/9/15,57,40
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/10/15,64,33
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/11/15,64,32
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/12/15,69,33
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/13/15,73,33
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/14/15,68,36
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/15/15,60,44
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/16/15,63,40
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/17/15,71,37
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/18/15,75,42
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/19/15,76,38
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/20/15,78,44
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/21/15,71,38
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/22/15,72,38
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/23/15,60,37
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/24/15,58,38
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/25/15,57,29
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/26/15,59,30
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/27/15,61,41
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/28/15,59,27
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/29/15,59,23
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",11/30/15,51,28
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/1/15,61,33
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/2/15,62,43
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/3/15,58,40
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/4/15,61,39
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/5/15,53,37
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/6/15,57,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/7/15,61,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/8/15,63,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/9/15,61,56
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/10/15,61,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/11/15,56,39
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/12/15,56,35
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/13/15,56,42
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/14/15,56,37
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/15/15,60,31
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/16/15,58,29
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/17/15,52,38
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/18/15,53,47
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/19/15,57,35
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/20/15,50,34
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/21/15,59,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/22/15,62,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/23/15,56,35
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/24/15,53,32
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/25/15,54,28
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/26/15,57,31
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/27/15,46,27
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/28/15,54,35
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/29/15,56,29
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/30/15,47,28
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",12/31/15,55,31
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/1/16,52,24
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/2/16,51,32
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/3/16,48,40
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/4/16,55,45
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/5/16,53,44
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/6/16,50,45
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/7/16,56,39
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/8/16,51,39
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/9/16,50,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/10/16,59,42
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/11/16,57,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/12/16,59,42
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/13/16,57,40
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/14/16,51,38
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/15/16,60,39
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/16/16,59,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/17/16,59,54
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/18/16,58,51
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/19/16,63,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/20/16,60,44
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/21/16,61,45
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/22/16,59,51
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/23/16,59,45
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/24/16,59,38
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/25/16,57,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/26/16,58,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/27/16,65,43
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/28/16,56,43
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/29/16,60,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/30/16,59,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",1/31/16,55,40
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/1/16,59,37
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/2/16,57,41
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/3/16,53,39
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/4/16,61,42
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/5/16,63,36
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/6/16,67,37
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/7/16,73,39
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/8/16,75,41
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/9/16,73,41
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/10/16,72,42
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/11/16,72,47
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/12/16,73,43
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/13/16,74,40
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/14/16,77,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/15/16,85,51
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/16/16,77,45
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/17/16,62,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/18/16,58,45
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/19/16,55,42
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/20/16,62,35
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/21/16,66,35
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/22/16,73,38
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/23/16,72,39
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/24/16,72,40
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/25/16,74,42
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/26/16,68,44
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/27/16,68,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/28/16,68,41
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",2/29/16,72,40
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/1/16,69,41
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/2/16,68,54
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/3/16,63,54
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/4/16,62,55
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/5/16,62,53
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/6/16,58,45
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/7/16,61,45
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/8/16,55,37
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/9/16,59,47
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/10/16,59,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/11/16,56,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/12/16,56,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/13/16,58,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/14/16,61,43
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/15/16,68,37
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/16/16,74,41
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/17/16,78,43
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/18/16,67,47
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/19/16,67,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/20/16,61,47
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/21/16,59,44
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/22/16,69,39
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/23/16,68,39
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/24/16,73,44
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/25/16,75,41
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/26/16,76,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/27/16,72,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/28/16,64,40
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/29/16,67,34
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/30/16,67,40
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",3/31/16,69,44
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/1/16,68,40
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/2/16,71,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/3/16,70,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/4/16,77,43
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/5/16,83,42
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/6/16,88,44
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/7/16,67,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/8/16,70,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/9/16,58,55
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/10/16,61,53
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/11/16,65,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/12/16,69,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/13/16,67,45
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/14/16,64,42
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/15/16,75,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/16/16,82,43
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/17/16,84,44
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/18/16,85,45
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/19/16,82,45
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/20/16,74,41
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/21/16,68,54
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/22/16,60,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/23/16,69,42
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/24/16,68,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/25/16,69,42
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/26/16,71,40
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/27/16,66,43
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/28/16,78,47
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/29/16,78,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",4/30/16,80,51
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/1/16,84,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/2/16,72,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/3/16,72,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/4/16,67,53
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/5/16,64,54
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/6/16,61,51
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/7/16,58,53
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/8/16,67,53
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/9/16,68,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/10/16,74,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/11/16,71,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/12/16,70,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/13/16,71,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/14/16,70,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/15/16,82,47
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/16/16,83,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/17/16,93,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/18/16,87,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/19/16,78,45
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/20/16,69,47
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/21/16,66,45
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/22/16,67,42
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/23/16,72,47
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/24/16,70,47
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/25/16,75,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/26/16,77,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/27/16,84,45
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/28/16,87,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/29/16,76,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/30/16,86,47
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",5/31/16,89,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/1/16,80,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/2/16,88,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/3/16,97,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/4/16,84,53
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/5/16,85,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/6/16,72,53
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/7/16,73,56
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/8/16,78,54
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/9/16,76,51
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/10/16,81,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/11/16,88,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/12/16,76,47
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/13/16,85,53
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/14/16,78,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/15/16,68,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/16/16,72,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/17/16,70,55
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/18/16,81,51
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/19/16,88,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/20/16,92,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/21/16,94,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/22/16,87,47
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/23/16,89,45
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/24/16,89,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/25/16,96,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/26/16,96,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/27/16,97,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/28/16,91,51
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/29/16,84,46
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",6/30/16,88,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/1/16,84,51
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/2/16,81,51
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/3/16,79,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/4/16,73,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/5/16,73,51
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/6/16,77,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/7/16,79,51
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/8/16,86,54
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/9/16,79,55
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/10/16,87,49
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/11/16,87,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/12/16,88,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/13/16,96,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/14/16,92,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/15/16,81,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/16/16,76,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/17/16,79,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/18/16,79,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/19/16,82,50
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/20/16,86,48
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/21/16,84,52
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/22/16,93,47
USW00023213,"SANTA ROSA SONOMA CO AIRPORT, CA US",7/23/16,97,50
