STATION,NAME,DATE,TMAX,TMIN
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/11/13,56,34
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/12/13,45,32
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/13/13,33,23
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/14/13,42,18
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/15/13,55,24
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/16/13,60,36
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/17/13,39,33
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/18/13,45,35
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/19/13,43,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/20/13,34,24
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/21/13,36,19
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/22/13,46,16
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/23/13,55,35
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/24/13,41,30
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/25/13,33,29
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/26/13,38,29
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/27/13,45,25
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/28/13,52,22
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/29/13,56,28
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/30/13,60,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/31/13,60,46
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/1/13,51,31
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/2/13,48,22
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/3/13,51,20
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/4/13,60,32
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/5/13,62,29
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/6/13,73,37
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/7/13,75,56
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/8/13,73,54
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/9/13,80,53
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/10/13,82,64
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/11/13,75,45
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/12/13,48,36
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/13/13,56,37
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/14/13,73,36
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/15/13,73,57
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/16/13,71,53
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/17/13,78,52
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/18/13,78,48
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/19/13,48,36
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/20/13,52,30
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/21/13,60,34
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/22/13,71,35
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/23/13,66,46
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/24/13,57,33
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/25/13,56,32
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/26/13,64,32
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/27/13,60,42
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/28/13,60,54
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/29/13,70,54
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/30/13,82,49
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/1/13,83,50
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/2/13,79,56
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/3/13,76,60
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/4/13,63,53
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/5/13,55,52
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/6/13,66,52
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/7/13,73,56
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/8/13,77,52
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/9/13,79,53
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/10/13,67,52
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/11/13,64,46
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/12/13,57,38
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/13/13,65,35
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/14/13,84,46
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/15/13,87,67
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/16/13,74,60
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/17/13,80,59
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/18/13,78,62
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/19/13,86,58
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/20/13,85,69
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/21/13,81,62
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/22/13,76,61
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/23/13,67,49
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/24/13,67,41
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/25/13,65,43
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/26/13,69,50
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/27/13,83,57
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/28/13,82,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/29/13,87,71
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/30/13,85,68
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/31/13,77,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/1/13,75,64
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/2/13,71,60
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/3/13,70,52
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/4/13,75,48
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/5/13,81,56
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/6/13,81,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/7/13,77,62
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/8/13,79,60
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/9/13,81,61
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/10/13,74,66
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/11/13,84,62
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/12/13,91,72
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/13/13,83,62
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/14/13,82,56
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/15/13,85,59
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/16/13,76,67
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/17/13,87,66
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/18/13,87,65
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/19/13,82,62
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/20/13,86,62
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/21/13,87,61
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/22/13,88,69
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/23/13,84,64
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/24/13,83,68
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/25/13,89,68
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/26/13,80,66
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/27/13,88,67
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/28/13,84,64
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/29/13,77,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/30/13,74,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/1/13,72,65
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/2/13,78,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/3/13,79,61
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/4/13,75,60
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/5/13,81,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/6/13,76,65
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/7/13,84,64
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/8/13,86,67
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/9/13,88,74
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/10/13,84,68
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/11/13,81,59
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/12/13,82,56
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/13/13,84,60
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/14/13,88,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/15/13,88,70
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/16/13,92,67
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/17/13,93,69
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/18/13,93,69
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/19/13,90,73
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/20/13,88,67
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/21/13,86,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/22/13,82,69
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/23/13,87,67
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/24/13,77,57
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/25/13,79,54
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/26/13,78,54
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/27/13,76,56
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/28/13,73,49
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/29/13,78,52
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/30/13,77,59
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/31/13,76,65
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/1/13,82,60
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/2/13,79,56
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/3/13,83,65
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/4/13,79,54
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/5/13,80,53
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/6/13,81,68
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/7/13,83,68
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/8/13,86,68
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/9/13,85,70
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/10/13,85,69
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/11/13,83,62
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/12/13,84,59
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/13/13,77,53
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/14/13,73,50
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/15/13,72,45
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/16/13,77,50
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/17/13,81,54
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/18/13,83,56
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/19/13,86,55
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/20/13,87,59
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/21/13,88,61
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/22/13,88,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/23/13,87,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/24/13,88,57
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/25/13,88,55
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/26/13,89,62
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/27/13,89,72
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/28/13,94,73
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/29/13,91,67
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/30/13,93,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/31/13,95,69
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/1/13,85,67
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/2/13,86,65
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/3/13,77,56
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/4/13,81,51
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/5/13,85,57
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/6/13,85,62
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/7/13,86,59
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/8/13,86,65
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/9/13,92,64
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/10/13,94,71
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/11/13,93,70
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/12/13,80,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/13/13,70,49
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/14/13,70,42
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/15/13,78,43
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/16/13,69,56
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/17/13,75,51
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/18/13,80,54
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/19/13,81,65
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/20/13,79,65
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/21/13,72,50
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/22/13,70,44
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/23/13,71,42
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/24/13,76,47
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/25/13,79,57
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/26/13,78,48
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/27/13,79,48
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/28/13,83,48
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/29/13,67,62
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/30/13,69,57
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/1/13,79,57
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/2/13,75,64
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/3/13,82,66
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/4/13,81,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/5/13,76,65
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/6/13,67,47
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/7/13,62,45
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/8/13,69,42
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/9/13,73,41
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/10/13,75,45
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/11/13,76,43
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/12/13,79,47
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/13/13,72,46
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/14/13,70,45
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/15/13,66,50
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/16/13,64,41
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/17/13,58,40
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/18/13,67,40
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/19/13,53,40
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/20/13,63,38
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/21/13,62,41
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/22/13,52,29
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/23/13,47,36
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/24/13,39,34
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/25/13,49,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/26/13,59,30
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/27/13,58,28
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/28/13,63,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/29/13,54,46
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/30/13,67,52
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/31/13,68,54
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/1/13,61,47
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/2/13,56,36
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/3/13,55,29
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/4/13,57,35
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/5/13,62,48
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/6/13,61,41
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/7/13,50,33
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/8/13,53,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/9/13,62,36
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/10/13,53,28
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/11/13,57,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/12/13,38,22
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/13/13,40,18
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/14/13,54,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/15/13,55,38
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/16/13,62,47
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/17/13,68,51
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/18/13,53,36
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/19/13,44,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/20/13,51,30
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/21/13,58,44
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/22/13,54,35
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/23/13,36,20
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/24/13,30,13
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/25/13,35,18
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/26/13,36,30
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/27/13,32,16
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/28/13,37,15
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/29/13,40,14
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/30/13,53,25
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/1/13,54,28
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/2/13,53,30
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/3/13,51,31
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/4/13,65,42
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/5/13,64,25
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/6/13,25,22
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/7/13,24,5
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/8/13,30,20
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/9/13,30,20
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/10/13,25,7
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/11/13,30,2
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/12/13,22,-4
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/13/13,38,12
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/14/13,36,30
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/15/13,30,22
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/16/13,37,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/17/13,35,23
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/18/13,43,19
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/19/13,56,42
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/20/13,63,54
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/21/13,59,43
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/22/13,61,33
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/23/13,33,19
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/24/13,21,7
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/25/13,32,20
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/26/13,38,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/27/13,48,30
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/28/13,53,33
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/29/13,45,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/30/13,27,19
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/31/13,36,21
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/1/14,45,29
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/2/14,38,10
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/3/14,21,-5
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/4/14,39,16
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/5/14,39,8
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/6/14,8,-11
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/7/14,12,-9
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/8/14,28,8
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/9/14,34,17
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/10/14,47,32
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/11/14,50,33
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/12/14,49,32
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/13/14,53,39
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/14/14,48,22
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/15/14,30,15
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/16/14,34,14
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/17/14,33,13
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/18/14,32,10
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/19/14,37,19
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/20/14,44,32
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/21/14,35,2
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/22/14,20,-3
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/23/14,13,-2
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/24/14,23,-6
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/25/14,37,12
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/26/14,47,11
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/27/14,40,1
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/28/14,14,-4
