STATION,NAME,DATE,TMAX,TMIN
USW00013958,"AUSTIN CAMP MABRY, TX US",7/23/14,97,75
USW00013958,"AUSTIN CAMP MABRY, TX US",7/24/14,94,74
USW00013958,"AUSTIN CAMP MABRY, TX US",7/25/14,96,75
USW00013958,"AUSTIN CAMP MABRY, TX US",7/26/14,98,76
USW00013958,"AUSTIN CAMP MABRY, TX US",7/27/14,98,75
USW00013958,"AUSTIN CAMP MABRY, TX US",7/28/14,99,74
USW00013958,"AUSTIN CAMP MABRY, TX US",7/29/14,97,76
USW00013958,"AUSTIN CAMP MABRY, TX US",7/30/14,96,76
USW00013958,"AUSTIN CAMP MABRY, TX US",7/31/14,97,77
USW00013958,"AUSTIN CAMP MABRY, TX US",8/1/14,91,73
USW00013958,"AUSTIN CAMP MABRY, TX US",8/2/14,90,68
USW00013958,"AUSTIN CAMP MABRY, TX US",8/3/14,94,71
USW00013958,"AUSTIN CAMP MABRY, TX US",8/4/14,94,72
USW00013958,"AUSTIN CAMP MABRY, TX US",8/5/14,97,73
USW00013958,"AUSTIN CAMP MABRY, TX US",8/6/14,99,76
USW00013958,"AUSTIN CAMP MABRY, TX US",8/7/14,102,77
USW00013958,"AUSTIN CAMP MABRY, TX US",8/8/14,102,76
USW00013958,"AUSTIN CAMP MABRY, TX US",8/9/14,100,77
USW00013958,"AUSTIN CAMP MABRY, TX US",8/10/14,101,77
USW00013958,"AUSTIN CAMP MABRY, TX US",8/11/14,102,76
USW00013958,"AUSTIN CAMP MABRY, TX US",8/12/14,100,73
USW00013958,"AUSTIN CAMP MABRY, TX US",8/13/14,97,69
USW00013958,"AUSTIN CAMP MABRY, TX US",8/14/14,98,70
USW00013958,"AUSTIN CAMP MABRY, TX US",8/15/14,101,75
USW00013958,"AUSTIN CAMP MABRY, TX US",8/16/14,104,77
USW00013958,"AUSTIN CAMP MABRY, TX US",8/17/14,101,79
USW00013958,"AUSTIN CAMP MABRY, TX US",8/18/14,102,78
USW00013958,"AUSTIN CAMP MABRY, TX US",8/19/14,96,77
USW00013958,"AUSTIN CAMP MABRY, TX US",8/20/14,102,78
USW00013958,"AUSTIN CAMP MABRY, TX US",8/21/14,103,80
USW00013958,"AUSTIN CAMP MABRY, TX US",8/22/14,103,79
USW00013958,"AUSTIN CAMP MABRY, TX US",8/23/14,101,75
USW00013958,"AUSTIN CAMP MABRY, TX US",8/24/14,101,77
