iter	Passed	Remaining
361	6886	12136
362	6925	12153
363	6948	12140
364	6972	12130
365	6990	12109
366	7008	12087
367	7030	12073
368	7055	12064
369	7075	12047
370	7094	12028
371	7109	12001
372	7125	11978
373	7151	11970
374	7171	11951
375	7185	11925
376	7199	11897
377	7212	11867
378	7228	11844
379	7244	11819
380	7260	11796
381	7281	11779
382	7302	11764
383	7318	11739
384	7336	11718
385	7356	11701
386	7379	11688
387	7396	11666
388	7414	11646
389	7435	11630
390	7460	11620
391	7488	11614
392	7522	11618
393	7551	11614
394	7578	11607
395	7602	11595
396	7619	11572
397	7641	11558
398	7679	11567
399	7703	11555
400	7735	11555
401	7772	11562
402	7834	11605
403	7862	11598
404	7890	11591
405	7918	11584
406	7940	11569
407	7959	11548
408	7988	11543
409	8011	11528
410	8027	11504
411	8051	11490
412	8080	11484
413	8108	11477
414	8137	11470
415	8162	11458
416	8195	11458
417	8212	11434
418	8245	11433
419	8282	11437
420	8308	11427
421	8325	11403
422	8343	11381
423	8370	11371
424	8395	11358
425	8425	11352
426	8454	11345
427	8476	11328
428	8501	11314
429	8523	11297
430	8550	11288
431	8572	11271
432	8595	11255
433	8630	11255
434	8656	11242
435	8678	11226
436	8703	11212
437	8733	11206
438	8757	11191
439	8784	11180
440	8813	11172
441	8830	11147
442	8851	11129
443	8865	11101
444	8879	11074
445	8895	11049
446	8910	11023
447	8924	10996
448	8943	10974
449	8967	10959
450	8989	10942
451	9002	10914
452	9018	10889
453	9047	10881
454	9077	10872
455	9095	10850
456	9117	10833
457	9144	10821
458	9167	10805
459	9183	10780
460	9198	10754
461	9210	10725
462	9227	10701
463	9244	10679
464	9260	10654
465	9276	10629
466	9292	10605
467	9308	10581
468	9325	10558
469	9342	10534
470	9362	10514
471	9379	10491
472	9399	10472
473	9420	10453
474	9440	10434
475	9462	10417
476	9487	10402
477	9514	10390
478	9545	10382
479	9568	10365
480	9593	10351
481	9615	10334
482	9649	10329
483	9675	10315
484	9724	10326
485	9747	10308
486	9763	10284
487	9799	10281
488	9831	10273
489	9868	10270
490	9892	10255
491	9912	10234
492	9932	10214
493	9956	10198
494	9978	10180
495	9996	10157
496	10011	10132
497	10028	10108
498	10044	10084
499	10058	10058
500	10073	10033
501	10088	10007
502	10107	9986
503	10128	9968
504	10161	9960
505	10185	9943
506	10212	9930
507	10232	9910
508	10257	9894
509	10278	9875
510	10297	9854
511	10319	9835
512	10344	9820
513	10365	9800
514	10380	9776
515	10398	9753
516	10424	9738
517	10444	9718
518	10469	9703
519	10485	9679
520	10506	9659
521	10528	9641
522	10554	9626
523	10581	9612
524	10619	9607
525	10650	9597
526	10677	9583
527	10696	9561
528	10715	9540
529	10734	9519
530	10752	9497
531	10770	9474
532	10791	9454
533	10817	9439
534	10842	9423
535	10872	9412
536	10895	9394
537	10924	9381
538	10950	9365
539	10981	9354
540	10998	9331
541	11012	9305
542	11028	9281
543	11046	9259
544	11078	9248
545	11098	9228
546	11114	9204
547	11127	9177
548	11142	9153
549	11159	9130
550	11179	9109
551	11197	9088
552	11214	9064
553	11231	9041
554	11249	9019
555	11264	8995
556	11285	8975
557	11299	8950
558	11320	8930
559	11337	8907
560	11372	8899
561	11402	8886
562	11423	8866
563	11448	8850
564	11470	8831
565	11488	8809
566	11504	8785
567	11522	8763
568	11536	8738
569	11552	8714
570	11565	8689
571	11581	8665
572	11595	8641
573	11611	8617
574	11627	8594
575	11642	8570
576	11659	8547
577	11675	8524
578	11692	8502
579	11707	8478
580	11725	8456
581	11739	8431
582	11766	8416
583	11785	8395
584	11811	8379
585	11834	8360
586	11857	8342
587	11873	8319
588	11891	8297
589	11908	8275
590	11927	8254
591	11949	8235
592	11968	8214
593	11985	8192
594	12008	8173
595	12027	8152
596	12052	8135
597	12070	8114
598	12098	8099
599	12116	8077
600	12140	8059
601	12162	8041
602	12181	8020
603	12203	8001
604	12220	7978
605	12238	7956
606	12257	7936
607	12281	7918
608	12309	7903
609	12333	7885
610	12353	7865
611	12372	7843
612	12392	7823
613	12413	7804
614	12429	7781
615	12451	7761
616	12476	7744
617	12499	7726
618	12512	7701
619	12529	7679
620	12557	7663
621	12577	7643
622	12605	7627
623	12629	7610
624	12647	7588
625	12665	7566
626	12680	7543
627	12702	7524
628	12727	7506
629	12745	7485
630	12764	7464
631	12784	7444
632	12803	7423
633	12823	7402
634	12839	7380
635	12862	7361
636	12886	7343
637	12907	7323
638	12930	7304
639	12957	7288
640	12984	7272
641	13023	7262
642	13057	7249
643	13075	7228
644	13085	7202
645	13107	7182
646	13130	7164
647	13150	7143
648	13170	7122
649	13199	7107
650	13229	7092
651	13245	7069
652	13266	7049
653	13287	7029
654	13306	7008
655	13327	6989
656	13353	6971
657	13380	6954
658	13391	6929
659	13414	6910
660	13432	6889
661	13449	6867
662	13466	6845
663	13487	6824
664	13505	6803
665	13520	6780
666	13536	6758
667	13552	6735
668	13572	6714
669	13589	6693
670	13608	6672
671	13626	6651
672	13651	6633
673	13669	6611
674	13687	6590
675	13704	6568
676	13732	6552
677	13751	6530
678	13773	6511
679	13793	6490
680	13811	6469
681	13827	6447
682	13847	6427
683	13862	6404
684	13879	6382
685	13896	6360
686	13913	6338
687	13931	6317
688	13947	6295
689	13966	6275
690	13991	6256
691	14022	6241
692	14038	6219
693	14059	6199
694	14083	6180
695	14107	6162
696	14137	6146
697	14175	6133
698	14203	6116
699	14222	6095
700	14241	6074
701	14260	6053
702	14273	6030
703	14288	6007
704	14310	5988
705	14328	5966
706	14345	5944
707	14362	5923
708	14378	5901
709	14397	5880
710	14414	5859
711	14433	5838
712	14449	5816
713	14469	5795
714	14492	5776
715	14512	5756
716	14537	5738
717	14560	5718
718	14581	5698
719	14605	5679
720	14624	5659
721	14647	5640
722	14663	5617
723	14680	5596
724	14692	5573
725	14713	5553
726	14730	5531
727	14750	5511
728	14774	5492
729	14792	5471
730	14813	5451
731	14833	5430
732	14854	5410
733	14881	5392
734	14910	5375
735	14943	5360
736	14992	5350
737	15013	5329
738	15037	5310
739	15059	5291
740	15086	5273
741	15105	5252
742	15127	5232
743	15148	5212
744	15167	5191
745	15184	5170
746	15203	5149
747	15215	5126
748	15242	5107
749	15260	5086
750	15280	5066
751	15297	5044
752	15325	5027
753	15344	5006
754	15373	4988
755	15395	4969
756	15419	4949
757	15439	4929
758	15466	4910
759	15485	4890
760	15498	4867
761	15520	4847
762	15540	4827
763	15559	4806
764	15578	4785
765	15596	4764
766	15613	4743
767	15629	4721
768	15648	4700
769	15670	4680
770	15692	4660
771	15715	4641
772	15743	4623
773	15765	4603
774	15785	4583
775	15802	4561
776	15827	4542
777	15842	4520
778	15862	4500
779	15884	4480
780	15903	4459
781	15934	4442
782	15955	4421
783	15979	4402
784	16007	4384
785	16029	4364
786	16049	4343
787	16070	4323
788	16091	4303
789	16118	4284
790	16143	4265
791	16169	4246
792	16186	4225
793	16205	4204
794	16219	4182
795	16240	4162
796	16260	4141
797	16281	4121
798	16299	4100
799	16319	4079
800	16337	4058
801	16360	4039
802	16380	4018
803	16397	3997
804	16417	3976
805	16446	3958
806	16466	3938
807	16489	3918
808	16515	3899
809	16544	3880
810	16572	3862
811	16597	3842
812	16613	3821
813	16636	3801
814	16655	3780
815	16672	3759
816	16695	3739
817	16712	3718
818	16726	3696
819	16750	3676
820	16771	3656
821	16790	3635
822	16809	3615
823	16830	3594
824	16852	3574
825	16876	3555
826	16927	3541
827	16970	3525
828	16996	3505
829	17017	3485
830	17035	3464
831	17052	3443
832	17067	3421
833	17091	3401
834	17112	3381
835	17132	3360
836	17148	3339
837	17162	3317
838	17181	3297
839	17198	3275
840	17218	3255
841	17235	3234
842	17255	3213
843	17279	3193
844	17297	3172
845	17322	3153
846	17344	3133
847	17374	3114
848	17393	3093
849	17412	3072
850	17434	3052
851	17450	3031
852	17467	3010
853	17484	2989
854	17506	2968
855	17528	2948
856	17552	2928
857	17572	2908
858	17597	2888
859	17619	2868
860	17635	2847
861	17652	2826
862	17668	2804
863	17685	2783
864	17704	2763
865	17730	2743
866	17747	2722
867	17773	2702
868	17791	2681
869	17810	2661
870	17846	2643
871	17879	2624
872	17905	2604
873	17921	2583
874	17936	2562
875	17952	2541
876	17970	2520
877	17989	2499
878	18006	2478
879	18024	2457
880	18041	2436
881	18056	2415
882	18072	2394
883	18094	2374
884	18114	2353
885	18139	2333
886	18165	2314
887	18181	2293
888	18201	2272
889	18222	2252
890	18240	2231
891	18259	2210
892	18277	2189
893	18294	2169
894	18313	2148
895	18329	2127
896	18346	2106
897	18364	2085
898	18386	2065
899	18413	2045
900	18432	2025
901	18451	2004
902	18466	1983
903	18501	1964
904	18523	1944
905	18549	1924
906	18569	1904
907	18587	1883
908	18606	1862
909	18628	1842
910	18649	1821
911	18669	1801
912	18687	1780
913	18710	1760
914	18728	1739
915	18761	1720
916	18783	1700
917	18800	1679
918	18848	1661
919	18868	1640
920	18892	1620
921	18911	1599
922	18942	1580
923	18968	1560
924	18989	1539
925	19014	1519
926	19036	1499
927	19057	1478
928	19088	1458
929	19108	1438
930	19130	1417
931	19153	1397
932	19173	1376
933	19191	1356
934	19211	1335
935	19236	1315
936	19257	1294
937	19273	1273
938	19301	1253
939	19322	1233
940	19343	1212
941	19360	1192
942	19382	1171
943	19398	1150
944	19417	1130
945	19441	1109
946	19457	1088
947	19475	1068
948	19492	1047
949	19508	1026
950	19531	1006
951	19548	985
952	19568	965
953	19587	944
954	19608	923
955	19630	903
956	19647	882
957	19665	862
958	19703	842
959	19740	822
960	19768	802
961	19789	781
962	19822	761
963	19839	740
964	19860	720
965	19874	699
966	19891	678
967	19908	658
968	19926	637
969	19944	616
970	19962	596
971	19977	575
972	19991	554
973	20007	534
974	20027	513
975	20045	492
976	20060	472
977	20079	451
978	20104	431
979	20126	410
980	20154	390
981	20176	369
982	20197	349
983	20213	328
984	20227	308
985	20247	287
986	20263	266
987	20283	246
988	20301	225
989	20318	205
990	20338	184
991	20354	164
992	20376	143
993	20389	123
994	20408	102
995	20430	82
996	20449	61
997	20470	41
998	20490	20
999	20513	0
