iter	RMSE
266	0.3776897311
267	0.3776327633
268	0.3775039943
269	0.3774185055
270	0.3772964846
271	0.3772261949
272	0.3772179591
273	0.3771833129
274	0.3771543435
275	0.3770047361
276	0.376909927
277	0.3767352516
278	0.3767116402
279	0.3766722329
280	0.3764854994
281	0.3764058967
282	0.3763099273
283	0.3761662442
284	0.3760367366
285	0.3759383098
286	0.375802756
287	0.3757088039
288	0.3756708714
289	0.3756316054
290	0.375507967
291	0.3753314893
292	0.3753222758
293	0.3752385664
294	0.3752035175
295	0.3751434543
296	0.3750565849
297	0.3749019376
298	0.3748848617
299	0.3747036536
300	0.3746087531
301	0.3745987162
302	0.3745927362
303	0.3745512449
304	0.3745352049
305	0.3744795135
306	0.3744444265
307	0.3744248511
308	0.3743082537
309	0.3742880225
310	0.3741702331
311	0.3741459926
312	0.3741429939
313	0.3740557337
314	0.3740068767
315	0.373923505
316	0.373878541
317	0.3738344403
318	0.3736853435
319	0.3736567193
320	0.3735560828
321	0.3734333275
322	0.3732841777
323	0.3732581893
324	0.3731297616
325	0.3730074615
326	0.3729440155
327	0.3729316377
328	0.372847665
329	0.3727820145
330	0.3727636516
331	0.372706534
332	0.3725993812
333	0.3725671246
334	0.3724693439
335	0.3722617229
336	0.3721929667
337	0.3720902949
338	0.37199996
339	0.3719021056
340	0.3717768513
341	0.3717466282
342	0.3714252789
343	0.371253795
344	0.3712338732
345	0.3711769778
346	0.3711690549
347	0.3711559567
348	0.3710902463
349	0.3709969159
350	0.37090939
351	0.370884981
352	0.3708023637
353	0.3707596822
354	0.3706386625
355	0.3705680682
356	0.3705115272
357	0.3703719861
358	0.3702894016
359	0.3701744904
360	0.3700800927
361	0.3699505173
362	0.3698538513
363	0.3697915206
364	0.3696624108
365	0.3696120866
366	0.3694974424
367	0.3694144696
368	0.36940808
369	0.3693411692
370	0.3692807182
371	0.3692212295
372	0.3691359033
373	0.369087545
374	0.3690352275
375	0.3690142028
376	0.368859618
377	0.3686135992
378	0.3684616813
379	0.368362531
380	0.3683307439
381	0.3682867584
382	0.3682396931
383	0.3681757966
384	0.368079957
385	0.3679833629
386	0.3679268642
387	0.3678363816
388	0.367806489
389	0.36780175
390	0.3677749232
391	0.3675848515
392	0.3675428241
393	0.3674161244
394	0.3673228643
395	0.3672349457
396	0.3671956256
397	0.3670855234
398	0.3670444941
399	0.3669865336
400	0.3669164195
401	0.3668726515
402	0.3668184772
403	0.3666781882
404	0.3666476421
405	0.366606338
406	0.3663975796
407	0.3663119384
408	0.3661973437
409	0.366046354
410	0.3659988829
411	0.365953543
412	0.3658016846
413	0.3657347624
414	0.365704059
415	0.3655963884
416	0.3655753543
417	0.3655582045
418	0.3654226681
419	0.3653249676
420	0.3652080617
421	0.3651481065
422	0.3649975882
423	0.3649050266
424	0.3647796727
425	0.3646671751
426	0.3646074673
427	0.3645083867
428	0.3644380363
429	0.364358717
430	0.3643147343
431	0.3642857532
432	0.3641456082
433	0.3640504331
434	0.3639652705
435	0.3637305053
436	0.3636378632
437	0.3636003968
438	0.3634130758
439	0.363304969
440	0.3632910201
441	0.3631421231
442	0.3631172695
443	0.3629988435
444	0.3629155858
445	0.362732237
446	0.3626119979
447	0.3625618233
448	0.3624357647
449	0.3623537644
450	0.3622847028
451	0.3622076987
452	0.3620821869
453	0.3619302326
454	0.3618569475
455	0.3617855554
456	0.3616216421
457	0.3615275116
458	0.3614761616
459	0.3614190822
460	0.3612133261
461	0.3610979839
462	0.3610107418
463	0.3609598652
464	0.3608877055
465	0.3608765132
466	0.3607807597
467	0.3606862957
468	0.3606149542
469	0.3605763431
470	0.3604475064
471	0.360429293
472	0.3603082805
473	0.3602632312
474	0.3601903318
475	0.3601476443
476	0.36009364
477	0.3599631623
478	0.3598983711
479	0.3598331687
480	0.3597214345
481	0.3596461575
482	0.3596293381
483	0.3595541381
484	0.3594540327
485	0.3593426624
486	0.3592539997
487	0.3591619672
488	0.3591584559
489	0.3590192055
490	0.3589485511
491	0.3588641926
492	0.3587352699
493	0.3586510876
494	0.3585062841
495	0.3584492329
496	0.3584386789
497	0.3583864285
498	0.3582865494
499	0.3582445797
500	0.3581219512
501	0.3579997294
502	0.3578556347
503	0.3577767919
504	0.3576844266
505	0.3576046888
506	0.3575661635
507	0.3574695759
508	0.3573540986
509	0.3572528552
510	0.3571456037
511	0.3571139448
512	0.357086521
513	0.3569794538
514	0.3568926242
515	0.356770677
516	0.3567341663
517	0.3567165161
518	0.356665563
519	0.3565623224
520	0.3564722975
521	0.3564699088
522	0.3563629884
523	0.3562885131
524	0.3562269362
525	0.3561329122
526	0.3560298991
527	0.3560253205
528	0.3559807429
529	0.3559228777
530	0.3558191959
531	0.3556925208
532	0.3555480927
533	0.3554658612
534	0.3554124641
535	0.3553234966
536	0.3553097084
537	0.3552483004
538	0.3551854749
539	0.3551346267
540	0.3550209871
541	0.3549077213
542	0.3548055668
543	0.3547249135
544	0.3546609179
545	0.3545253644
546	0.3544392592
547	0.3543526468
548	0.3542787644
549	0.3541832126
550	0.3540861692
551	0.35401496
552	0.3539234526
553	0.3538333317
554	0.3537379127
555	0.3537267144
556	0.3536605923
557	0.3536216609
558	0.3535252146
559	0.3535084886
560	0.3534804778
561	0.353378574
562	0.3532888109
563	0.3531955446
564	0.3530727233
565	0.3529583619
566	0.3528837514
567	0.3528238607
568	0.3527746698
569	0.352737488
570	0.3526818271
571	0.3526370239
572	0.3525722861
573	0.3525314063
574	0.3524650586
575	0.3524246337
576	0.3523086707
577	0.3522374565
578	0.3521774612
579	0.3521676118
580	0.3520794374
581	0.3520379172
582	0.3519267779
583	0.3518418637
584	0.3517943474
585	0.3517149532
586	0.3516785559
587	0.3516041765
588	0.3515572664
589	0.3514683668
590	0.3513203701
591	0.351246084
592	0.3511734238
593	0.3511363319
594	0.3510310598
595	0.3509728903
596	0.3509124813
597	0.3508576436
598	0.350723254
599	0.3506583427
600	0.3506020678
601	0.3504582857
602	0.3503488581
603	0.3502358609
604	0.350179949
605	0.3501132085
606	0.3500652597
607	0.3499864231
608	0.3499270066
609	0.3498644343
610	0.3497619537
611	0.3497028901
612	0.3496499033
613	0.3495427607
614	0.3494599049
615	0.3494140034
616	0.3494116349
617	0.3493375491
618	0.3492860122
619	0.349207229
620	0.3491245184
621	0.3490746706
622	0.3489872889
623	0.3489285137
624	0.3488521263
625	0.3487490629
626	0.3486921056
627	0.3486582852
628	0.3486331553
629	0.3485096744
630	0.3482516736
631	0.3482159063
632	0.348069701
633	0.3480044454
634	0.3479523286
635	0.3478915007
636	0.3478462995
637	0.3478036237
638	0.3477305728
639	0.347643175
640	0.3475585427
641	0.3474923782
642	0.3473804043
643	0.3472517485
644	0.3471935531
645	0.3471021238
646	0.3470584455
647	0.3469962821
648	0.3469482695
649	0.3469478423
650	0.3468550795
651	0.3468203866
652	0.3467329604
653	0.3465913768
654	0.3465836008
655	0.346493698
656	0.3464032351
657	0.3463681768
658	0.3462282016
659	0.3461058829
660	0.3460430747
661	0.3460326968
662	0.3459703889
663	0.345963713
664	0.3459537237
665	0.3458919792
666	0.3458186797
667	0.3457952826
668	0.3456788198
669	0.3456092474
670	0.3456038562
671	0.3455302997
672	0.3454814615
673	0.3454399004
674	0.3453334336
675	0.3453240068
676	0.3452382388
677	0.3452122481
678	0.3451737253
679	0.3450895319
680	0.3450880212
681	0.3450424845
682	0.3449687156
683	0.3449557609
684	0.3448860701
685	0.3448538913
686	0.3447693466
687	0.3447212038
688	0.3446156917
689	0.3445686649
690	0.344426863
691	0.3444019225
692	0.3443298909
693	0.3442265335
694	0.3441503586
695	0.3440955083
696	0.3439823352
697	0.3439452096
698	0.3439437416
699	0.3438328556
700	0.3437650155
701	0.3436671416
702	0.3436326503
703	0.3435961924
704	0.3435761896
705	0.3435114516
706	0.3434145451
707	0.3433154667
708	0.343211904
709	0.3431763652
710	0.343045147
711	0.3428646487
712	0.3427823742
713	0.3426645574
714	0.3425971466
715	0.3425150027
716	0.3424526185
717	0.3424137909
718	0.3422712335
719	0.3421700024
720	0.3420730259
721	0.3419859675
722	0.3419223967
723	0.3418970723
724	0.3418781012
725	0.3417829191
726	0.341750642
727	0.3416975979
728	0.3416629386
729	0.3415246292
730	0.3413954003
731	0.3413631456
732	0.3412700458
733	0.3411779893
734	0.3410476737
735	0.3409570596
736	0.3407552888
737	0.3406227062
738	0.3405689028
739	0.3404522005
740	0.3404343571
741	0.3404233079
742	0.340282462
743	0.3401561878
744	0.3400925732
745	0.340046665
746	0.3399811233
747	0.339919011
748	0.3398105208
749	0.3397840378
750	0.3397024974
751	0.3396306314
752	0.3394937828
753	0.3393315509
754	0.339240369
755	0.3391239414
756	0.339046428
757	0.3389846797
758	0.3389781369
759	0.3388864946
760	0.3388225543
761	0.3387994731
762	0.3387405481
763	0.3386667935
764	0.3385372994
765	0.3384091172
766	0.3383510819
767	0.3382641011
768	0.3381981388
769	0.3381085525
770	0.3379574254
771	0.3378965035
772	0.3377920341
773	0.3377866777
774	0.3377797426
775	0.3377075448
776	0.3376940115
777	0.3376632016
778	0.337632564
779	0.3375739267
780	0.3375286852
781	0.3374490603
782	0.3373998363
783	0.3372992004
784	0.337266845
785	0.3372248265
786	0.3371662587
787	0.3371200226
788	0.33705756
789	0.3370316946
790	0.3369806695
791	0.3369185223
792	0.3368869404
793	0.3367394314
794	0.3366405986
795	0.3365789557
796	0.3365438224
797	0.336454603
798	0.3364346199
799	0.3364052519
800	0.336274498
801	0.3362143181
802	0.3361642539
803	0.33606429
804	0.336022953
805	0.3358496627
806	0.3358347518
807	0.3357688968
808	0.3357657339
809	0.3357341645
810	0.3357257196
811	0.3355998558
812	0.3355378743
813	0.3354957423
814	0.3353619056
815	0.3353368438
816	0.3352090123
817	0.33515162
818	0.3351365435
819	0.3350433714
820	0.334905379
821	0.334873424
822	0.3348204773
823	0.3347685912
824	0.3347160858
825	0.3346410032
826	0.3345572025
827	0.3345253963
828	0.3343865247
829	0.3343739835
830	0.3343420533
831	0.3343175629
832	0.3342708389
833	0.3341885338
834	0.3340376801
835	0.3339788525
836	0.333952546
837	0.3339138721
838	0.3338880502
839	0.3338119333
840	0.3337942952
841	0.3337164093
842	0.3336657569
843	0.3335786019
844	0.333568185
845	0.3334949493
846	0.3334134421
847	0.3333568086
848	0.3333282933
849	0.3332041915
850	0.3331448668
851	0.3331257965
852	0.3330063965
853	0.3329635818
854	0.3329515709
855	0.3328497905
856	0.332709701
857	0.332572512
858	0.3325309681
859	0.3324408791
860	0.3323477695
861	0.3323226614
862	0.3322377374
863	0.3321085304
864	0.3320376484
865	0.3319772673
866	0.331907014
867	0.3318702264
868	0.3317644604
869	0.3316582422
870	0.3316316447
871	0.3316135486
872	0.3315474032
873	0.3314893015
874	0.331464468
875	0.3313244308
876	0.3312259418
877	0.3311294503
878	0.3310661767
879	0.3309654972
880	0.330907658
881	0.3307960755
882	0.330716854
883	0.3307163398
884	0.330678541
885	0.330561955
886	0.330498995
887	0.3304674638
888	0.3304035502
889	0.3303116983
890	0.3302285316
891	0.3302142357
892	0.3301472911
893	0.3300727277
894	0.330040595
895	0.3300348085
896	0.3299694419
897	0.3299366891
898	0.3298589359
899	0.329755232
900	0.329717437
901	0.3296394892
902	0.3295691864
903	0.329483543
904	0.3293981828
905	0.3293408361
906	0.3292933045
907	0.3292451734
908	0.3292113762
909	0.3291353728
910	0.3291172194
911	0.3291102686
912	0.3290119752
913	0.3289091984
914	0.3288808834
915	0.3287839042
916	0.3286857588
917	0.3285964308
918	0.3285641996
919	0.3285456687
920	0.3284909826
921	0.3283815024
922	0.3283358756
923	0.3282806416
924	0.3282560918
925	0.3282294639
926	0.3281487591
927	0.3280745277
928	0.3280030063
929	0.3279487403
930	0.327861658
931	0.3278175016
932	0.3276895504
933	0.3276076027
934	0.3275589245
935	0.3274333438
936	0.3273335346
937	0.3272677731
938	0.3272335801
939	0.3271818084
940	0.3271389491
941	0.3270586374
942	0.3269717608
943	0.3269593558
944	0.3269277981
945	0.3268847994
946	0.3268288953
947	0.3267511426
948	0.3266781014
949	0.3266286125
950	0.3265834105
951	0.3265292771
952	0.326474879
953	0.3264380404
954	0.3264314881
955	0.3263849883
956	0.3263474499
957	0.3263135511
958	0.3262845496
959	0.3262389462
960	0.326195938
961	0.326172655
962	0.3260870858
963	0.3260807114
964	0.3259480043
965	0.3258915327
966	0.3258542365
967	0.3258022204
968	0.3257044562
969	0.3255591675
970	0.3255155951
971	0.3254049349
972	0.3253310467
973	0.3252893636
974	0.3252238556
975	0.3251353062
976	0.3250961843
977	0.3250899635
978	0.3250592077
979	0.324985413
980	0.3249264865
981	0.3248244296
982	0.3247503292
983	0.3247281477
984	0.3246491299
985	0.3245787405
986	0.3244705222
987	0.3244129838
988	0.3243512679
989	0.3242646277
990	0.324220467
991	0.3241533057
992	0.3240857219
993	0.3240629422
994	0.3239444352
995	0.3239045918
996	0.3238377757
997	0.323755816
998	0.3237176183
999	0.3236565964
