iter	Logloss
209	0.4499851188
210	0.4498715053
211	0.4497643885
212	0.4495134948
213	0.4494039356
214	0.4491077232
215	0.448965583
216	0.4486995918
217	0.4484550354
218	0.4482245508
219	0.4479058469
220	0.447680589
221	0.4472677165
222	0.4471598194
223	0.4468916679
224	0.4466925875
225	0.446533762
226	0.4464288485
227	0.4461293074
228	0.4460015119
229	0.4457465588
230	0.4456073287
231	0.4454976247
232	0.4452332424
233	0.445094285
234	0.4448541227
235	0.4448420827
236	0.4446930352
237	0.4446140432
238	0.444408893
239	0.4440136542
240	0.4439116131
241	0.443681871
242	0.4435524797
243	0.443432431
244	0.4432237712
245	0.4430341497
246	0.4425818259
247	0.4422638859
248	0.4417947467
249	0.4416545033
250	0.4414073896
251	0.4412002193
252	0.4409447791
253	0.440845369
254	0.4407333152
255	0.440480312
256	0.4403664827
257	0.4401947645
258	0.4400246438
259	0.4397885019
260	0.4395747136
261	0.4393597208
262	0.4392150571
263	0.4387635141
264	0.4385740546
265	0.438187972
266	0.4379742001
267	0.4377565925
268	0.4376360413
269	0.4375255827
270	0.4372959427
271	0.4371433886
272	0.4368881507
273	0.4367466662
274	0.4366121594
275	0.436511787
276	0.4363728214
277	0.4361913578
278	0.436080833
279	0.4359243282
280	0.4358405935
281	0.4357031754
282	0.4355232544
283	0.4352481271
284	0.4349514327
285	0.4347709423
286	0.434641931
287	0.4345325285
288	0.4344340731
289	0.4340915971
290	0.4338937333
291	0.4338141939
292	0.4336441797
293	0.433576772
294	0.4334462643
295	0.4332803613
296	0.4330577559
297	0.4327289754
298	0.4325491315
299	0.4324858252
300	0.4322771806
301	0.4318556081
302	0.4317228013
303	0.4315646499
304	0.4314300589
305	0.431179504
306	0.4309964843
307	0.4309066959
308	0.4307731135
309	0.4305982723
310	0.4304961348
311	0.4302419703
312	0.4301401322
313	0.4299164703
314	0.4297266305
315	0.4295004099
316	0.4292669912
317	0.429074556
318	0.428890358
319	0.4288021435
320	0.4286946095
321	0.4284674566
322	0.4282655602
323	0.4280663853
324	0.427909725
325	0.4277709729
326	0.4275231011
327	0.4271428099
328	0.4269967695
329	0.4269261972
330	0.4269152332
331	0.4268077648
332	0.4266594703
333	0.426521178
334	0.4264569701
335	0.4263834325
336	0.4261157961
337	0.4260699573
338	0.4259629107
339	0.4256669405
340	0.4254144093
341	0.4252542631
342	0.4251355605
343	0.4249750806
344	0.4248276912
345	0.4245924044
346	0.4243316223
347	0.4242339531
348	0.4239790686
349	0.4238471939
350	0.4236890994
351	0.4235823415
352	0.4235350692
353	0.4234171287
354	0.4232309427
355	0.4232274248
356	0.4230681619
357	0.4228399474
358	0.4226413298
359	0.4224218121
360	0.4222369664
361	0.4220141784
362	0.4218264227
363	0.4215671249
364	0.4212544864
365	0.4210698098
366	0.4208011141
367	0.420645325
368	0.4205116891
369	0.4203187608
370	0.4200700775
371	0.4198826358
372	0.4197097472
373	0.4196521723
374	0.4195236875
375	0.4193729299
376	0.4193235473
377	0.41909065
378	0.4188402393
379	0.4186701505
380	0.4185694781
381	0.418454055
382	0.4183093478
383	0.4182264306
384	0.4180418657
385	0.4177871291
386	0.4176239377
387	0.4173041487
388	0.4171963033
389	0.4169723794
390	0.4167696287
391	0.4167075679
392	0.4163671159
393	0.4162030045
394	0.4159305023
395	0.4157417057
396	0.4155050295
397	0.415349035
398	0.4151033933
399	0.4149419115
400	0.4146709164
401	0.4143586792
402	0.4142187829
403	0.4138958342
404	0.4136736353
405	0.4133461794
406	0.4132161197
407	0.4129851505
408	0.4127850048
409	0.412666393
410	0.4125356385
411	0.4124208209
412	0.4122597191
413	0.4121371299
414	0.4119646787
415	0.4117612479
416	0.411499209
417	0.411326864
418	0.4111877695
419	0.4110434359
420	0.4108522939
421	0.4106554802
422	0.4104649568
423	0.4103263513
424	0.4101543967
425	0.4099043913
426	0.4096595485
427	0.4095788204
428	0.4092304654
429	0.4090772386
430	0.4089033217
431	0.4087194528
432	0.4085973189
433	0.4084213368
434	0.4082655182
435	0.4079982798
436	0.4077439074
437	0.407533603
438	0.4074627581
439	0.4072144001
440	0.4070392426
441	0.4068582821
442	0.4067042448
443	0.4064942934
444	0.4064641523
445	0.4061198861
446	0.4059705573
447	0.405827532
448	0.4056980257
449	0.4055735506
450	0.4054440609
451	0.4052927732
452	0.4051180396
453	0.4047444612
454	0.4046693684
455	0.4044275536
456	0.4043192746
457	0.4041674011
458	0.4040354718
459	0.4038185521
460	0.4037305579
461	0.4036277439
462	0.4033348232
463	0.4032621862
464	0.4031468503
465	0.4029511398
466	0.402814647
467	0.4027341646
468	0.4025924205
469	0.4023655885
470	0.4023049099
471	0.40215183
472	0.4020304883
473	0.4019699118
474	0.401886629
475	0.4016728978
476	0.4015415008
477	0.4013137746
478	0.4010346687
479	0.401007795
480	0.4008280775
481	0.4006799294
482	0.400388307
483	0.4001956039
484	0.4001037016
485	0.3998575506
486	0.3996698529
487	0.399375573
488	0.3991303425
489	0.3991044734
490	0.3989929625
491	0.3989421619
492	0.3988375179
493	0.3987096868
494	0.3985754069
495	0.3984820123
496	0.3984536796
497	0.3983350908
498	0.3980733972
499	0.3979520468
