iter	Passed	Remaining
201	3438	13584
202	3458	13579
203	3470	13543
204	3490	13536
205	3506	13516
206	3524	13502
207	3540	13479
208	3555	13456
209	3574	13445
210	3589	13422
211	3607	13408
212	3621	13381
213	3639	13366
214	3655	13348
215	3672	13329
216	3704	13368
217	3745	13436
218	3771	13451
219	3793	13450
220	3809	13426
221	3828	13417
222	3850	13417
223	3860	13374
224	3876	13351
225	3888	13317
226	3907	13304
227	3928	13300
228	3948	13293
229	3972	13299
230	3993	13294
231	4012	13282
232	4031	13271
233	4046	13247
234	4067	13240
235	4080	13209
236	4104	13213
237	4128	13218
238	4155	13230
239	4179	13233
240	4197	13219
241	4215	13202
242	4242	13217
243	4274	13243
244	4296	13239
245	4313	13220
246	4333	13210
247	4353	13200
248	4375	13196
249	4394	13182
250	4412	13166
251	4434	13163
252	4450	13141
253	4468	13122
254	4491	13121
255	4511	13111
256	4533	13106
257	4555	13102
258	4577	13096
259	4596	13082
260	4617	13074
261	4634	13053
262	4649	13029
263	4668	13016
264	4689	13006
265	4724	13037
266	4738	13008
267	4755	12989
268	4771	12965
269	4789	12950
270	4809	12936
271	4828	12922
272	4846	12906
273	4862	12883
274	4876	12855
275	4899	12852
276	4927	12862
277	4954	12866
278	4974	12855
279	4992	12837
280	5008	12814
281	5022	12788
282	5043	12778
283	5059	12756
284	5073	12728
285	5085	12697
286	5099	12667
287	5111	12635
288	5121	12599
289	5135	12573
290	5156	12564
291	5188	12579
292	5200	12548
293	5220	12535
294	5237	12515
295	5256	12502
296	5274	12485
297	5300	12486
298	5317	12465
299	5337	12455
300	5353	12433
301	5369	12411
302	5386	12391
303	5401	12367
304	5417	12345
305	5432	12320
306	5446	12295
307	5462	12272
308	5478	12250
309	5494	12230
310	5513	12213
311	5528	12190
312	5547	12175
313	5565	12158
314	5583	12142
315	5598	12118
316	5616	12101
317	5635	12085
318	5653	12068
319	5702	12118
320	5726	12113
321	5745	12097
322	5751	12055
323	5769	12037
324	5791	12029
325	5801	11995
326	5823	11985
327	5839	11963
328	5854	11940
329	5873	11925
330	5891	11908
331	5913	11897
332	5930	11879
333	5948	11862
334	5967	11846
335	5991	11839
336	6001	11806
337	6020	11791
338	6040	11778
339	6061	11766
340	6083	11756
341	6112	11761
342	6141	11764
343	6160	11747
344	6175	11724
345	6195	11711
346	6211	11688
347	6232	11677
348	6245	11649
349	6262	11629
350	6278	11609
351	6299	11596
352	6316	11577
353	6332	11555
354	6350	11539
355	6368	11520
356	6387	11504
357	6403	11483
358	6417	11458
359	6432	11435
360	6456	11428
361	6480	11422
362	6505	11416
363	6529	11407
364	6549	11394
365	6567	11375
366	6582	11352
367	6595	11327
368	6612	11307
369	6637	11301
370	6668	11305
371	6687	11289
372	6705	11272
373	6724	11256
374	6741	11236
375	6752	11206
376	6769	11186
377	6789	11171
378	6804	11149
379	6821	11130
380	6836	11106
381	6860	11098
382	6880	11084
383	6897	11064
384	6925	11062
385	6937	11035
386	6956	11018
387	6964	10985
388	6977	10959
389	6993	10938
390	7024	10940
391	7048	10931
392	7066	10913
393	7082	10892
394	7095	10868
395	7110	10844
396	7125	10822
397	7147	10810
398	7167	10796
399	7186	10780
400	7204	10761
401	7219	10738
402	7244	10731
403	7259	10710
404	7281	10697
405	7302	10683
406	7318	10663
407	7334	10641
408	7345	10613
409	7360	10592
410	7372	10564
411	7386	10541
412	7399	10517
413	7411	10491
414	7428	10471
415	7442	10448
416	7456	10425
417	7470	10401
418	7492	10389
419	7507	10367
420	7528	10354
421	7541	10329
422	7562	10315
423	7585	10305
424	7614	10301
425	7659	10320
426	7679	10304
427	7691	10279
428	7705	10255
429	7720	10234
430	7735	10211
431	7752	10193
432	7771	10176
433	7782	10149
434	7795	10125
435	7809	10102
436	7825	10081
437	7836	10055
438	7854	10036
439	7867	10013
440	7883	9993
441	7895	9968
442	7913	9949
443	7936	9938
444	7959	9927
445	7973	9904
446	7986	9880
447	8004	9863
448	8026	9849
449	8051	9840
450	8081	9837
451	8099	9820
452	8121	9807
453	8141	9790
454	8166	9781
455	8184	9764
456	8197	9739
457	8221	9728
458	8235	9706
459	8251	9686
460	8266	9664
461	8283	9646
462	8297	9623
463	8314	9605
464	8333	9588
465	8354	9573
466	8372	9555
467	8383	9529
468	8405	9516
469	8434	9510
470	8455	9496
471	8480	9486
472	8498	9468
473	8515	9449
474	8534	9433
475	8545	9407
476	8558	9384
477	8581	9371
478	8626	9382
479	8637	9356
480	8653	9337
481	8671	9318
482	8690	9302
483	8703	9278
484	8724	9264
485	8735	9239
486	8750	9217
487	8765	9196
488	8783	9178
489	8804	9163
490	8826	9149
491	8846	9134
492	8878	9130
493	8898	9114
494	8925	9106
495	8941	9085
496	8958	9066
497	8970	9042
498	8984	9020
499	9002	9002
500	9022	8986
501	9038	8966
502	9051	8943
503	9064	8920
504	9078	8898
505	9093	8878
506	9111	8859
507	9126	8838
508	9141	8818
509	9155	8796
510	9169	8775
511	9185	8755
512	9205	8738
513	9219	8717
514	9242	8703
515	9261	8687
516	9282	8671
517	9296	8649
518	9310	8628
519	9327	8610
520	9342	8589
521	9360	8571
522	9375	8550
523	9392	8531
524	9406	8510
525	9423	8491
526	9443	8475
527	9456	8453
528	9469	8431
529	9488	8414
530	9506	8396
531	9523	8378
532	9541	8359
533	9581	8361
534	9598	8342
535	9621	8329
536	9643	8314
537	9662	8297
538	9682	8281
539	9696	8259
540	9712	8240
541	9729	8221
542	9742	8199
543	9761	8182
544	9799	8181
545	9814	8160
546	9831	8141
547	9844	8119
548	9859	8099
549	9878	8082
550	9891	8060
551	9903	8037
552	9919	8018
553	9935	7998
554	9950	7978
555	9966	7958
556	9990	7946
557	10007	7927
558	10028	7911
559	10045	7893
560	10058	7871
561	10076	7852
562	10097	7838
563	10116	7820
564	10129	7798
565	10144	7778
566	10160	7759
567	10177	7740
568	10192	7720
569	10207	7700
570	10224	7681
571	10243	7664
572	10259	7645
573	10278	7628
574	10296	7610
575	10314	7592
576	10335	7577
577	10352	7558
578	10381	7548
579	10399	7530
580	10427	7520
581	10447	7503
582	10464	7484
583	10481	7466
584	10496	7446
585	10515	7429
586	10565	7433
587	10585	7416
588	10599	7396
589	10616	7377
590	10635	7360
591	10650	7340
592	10666	7320
593	10691	7307
594	10723	7299
595	10738	7278
596	10780	7277
597	10821	7274
598	10846	7261
599	10866	7244
600	10885	7226
601	10907	7211
602	10930	7196
603	10942	7174
604	10954	7152
605	10976	7136
606	10999	7121
607	11014	7101
608	11029	7081
609	11043	7060
610	11062	7043
611	11081	7025
612	11097	7005
613	11112	6986
614	11128	6966
615	11149	6950
616	11163	6929
617	11185	6913
618	11214	6902
619	11236	6886
620	11258	6871
621	11270	6849
622	11285	6829
623	11299	6808
624	11309	6785
625	11325	6766
626	11343	6748
627	11360	6729
628	11370	6706
629	11385	6686
630	11400	6666
631	11413	6645
632	11428	6626
633	11448	6609
634	11464	6590
635	11488	6574
636	11526	6568
637	11543	6549
638	11570	6536
639	11589	6518
640	11630	6513
641	11644	6493
642	11664	6476
643	11676	6454
644	11696	6437
645	11716	6420
646	11742	6406
647	11766	6391
648	11790	6376
649	11813	6361
650	11835	6344
651	11854	6327
652	11878	6311
653	11892	6291
654	11910	6273
655	11926	6254
656	11945	6236
657	11961	6217
658	11989	6204
659	12007	6185
660	12037	6173
661	12062	6159
662	12085	6142
663	12101	6123
664	12117	6104
665	12132	6084
666	12150	6066
667	12167	6047
668	12181	6026
669	12198	6008
670	12215	5989
671	12231	5969
672	12244	5949
673	12263	5931
674	12275	5910
675	12291	5891
676	12310	5873
677	12329	5855
678	12345	5836
679	12366	5819
680	12392	5804
681	12421	5791
682	12448	5777
683	12486	5768
684	12506	5751
685	12527	5734
686	12547	5716
687	12564	5697
688	12579	5677
689	12594	5658
690	12608	5638
691	12626	5619
692	12637	5598
693	12650	5577
694	12664	5557
695	12682	5539
696	12700	5521
697	12718	5502
698	12741	5486
699	12766	5471
700	12783	5452
701	12799	5433
702	12813	5413
703	12830	5394
704	12850	5377
705	12873	5360
706	12888	5341
707	12910	5324
708	12932	5307
709	12950	5289
710	12964	5269
711	12983	5251
712	13007	5235
713	13022	5216
714	13038	5197
715	13055	5178
716	13077	5161
717	13088	5140
718	13111	5124
719	13132	5106
720	13149	5088
721	13174	5072
722	13199	5057
723	13224	5041
724	13240	5022
725	13253	5001
726	13267	4982
727	13278	4961
728	13294	4942
729	13312	4923
730	13325	4903
731	13343	4885
732	13360	4866
733	13377	4847
734	13393	4828
735	13417	4812
736	13445	4798
737	13491	4789
738	13508	4770
739	13523	4751
740	13539	4732
741	13559	4714
742	13581	4697
743	13609	4682
744	13632	4666
745	13650	4647
746	13677	4632
747	13695	4614
748	13710	4594
749	13729	4576
750	13744	4557
751	13766	4540
752	13785	4521
753	13803	4503
754	13826	4486
755	13846	4468
756	13866	4451
757	13886	4433
758	13899	4413
759	13916	4394
760	13931	4375
761	13955	4358
762	13981	4342
763	14000	4324
764	14020	4307
765	14049	4291
766	14077	4276
767	14097	4258
768	14112	4239
769	14126	4219
770	14140	4199
771	14160	4182
772	14173	4162
773	14192	4144
774	14207	4124
775	14222	4105
776	14240	4087
777	14259	4068
778	14276	4050
779	14289	4030
780	14304	4011
781	14320	3992
782	14342	3974
783	14379	3961
784	14406	3945
785	14435	3930
786	14471	3916
787	14485	3897
788	14499	3877
789	14517	3859
790	14533	3840
791	14550	3821
792	14567	3802
793	14584	3783
794	14599	3764
795	14610	3744
796	14622	3724
797	14636	3705
798	14653	3686
799	14673	3668
800	14696	3651
801	14715	3632
802	14735	3615
803	14748	3595
804	14767	3577
805	14785	3558
806	14807	3541
807	14826	3523
808	14843	3504
809	14860	3485
810	14872	3466
811	14891	3447
812	14909	3429
813	14927	3411
814	14943	3392
815	14958	3373
816	14975	3354
817	14991	3335
818	15010	3317
819	15022	3297
820	15037	3278
821	15050	3259
822	15063	3239
823	15084	3221
824	15105	3204
825	15115	3184
826	15131	3165
827	15159	3148
828	15178	3130
829	15196	3112
830	15214	3094
831	15229	3075
832	15251	3057
833	15275	3040
834	15354	3034
835	15382	3017
836	15417	3002
837	15441	2985
838	15472	2969
839	15496	2951
840	15524	2935
841	15544	2916
842	15559	2897
843	15581	2879
844	15599	2861
845	15617	2842
846	15632	2823
847	15651	2805
848	15668	2786
849	15691	2769
850	15710	2750
851	15723	2731
852	15745	2713
853	15762	2694
854	15777	2675
855	15791	2656
856	15809	2637
857	15824	2618
858	15845	2600
859	15870	2583
860	15892	2565
861	15908	2546
862	15923	2527
863	15940	2509
864	15956	2490
865	15973	2471
866	15991	2453
867	16006	2434
868	16021	2415
869	16035	2396
870	16052	2377
871	16068	2358
872	16092	2341
873	16109	2322
874	16125	2303
875	16142	2284
876	16161	2266
877	16178	2248
878	16194	2229
879	16209	2210
880	16236	2193
881	16257	2175
882	16279	2157
883	16322	2141
884	16339	2123
885	16355	2104
886	16375	2086
887	16389	2067
888	16406	2048
889	16424	2030
890	16448	2012
891	16462	1993
892	16477	1974
893	16494	1955
894	16513	1937
895	16531	1918
896	16551	1900
897	16563	1881
898	16581	1862
899	16601	1844
900	16625	1826
901	16644	1808
902	16659	1789
903	16676	1770
904	16692	1752
905	16710	1733
906	16730	1715
907	16757	1697
908	16780	1679
909	16793	1660
910	16812	1642
911	16834	1624
912	16850	1605
913	16863	1586
914	16881	1568
915	16898	1549
916	16913	1530
917	16924	1511
918	16936	1492
919	16954	1474
920	16977	1456
921	17000	1438
922	17038	1421
923	17060	1403
924	17077	1384
925	17094	1366
926	17110	1347
927	17128	1328
928	17141	1310
929	17162	1291
930	17182	1273
931	17196	1254
932	17212	1236
933	17231	1217
934	17246	1198
935	17271	1180
936	17307	1163
937	17319	1144
938	17334	1126
939	17352	1107
940	17365	1088
941	17386	1070
942	17401	1051
943	17422	1033
944	17450	1015
945	17468	997
946	17484	978
947	17498	959
948	17514	941
949	17541	923
950	17559	904
951	17576	886
952	17592	867
953	17608	849
954	17627	830
955	17642	811
956	17656	793
957	17671	774
958	17684	756
959	17700	737
960	17724	719
961	17737	700
962	17757	682
963	17777	663
964	17803	645
965	17824	627
966	17842	608
967	17856	590
968	17878	571
969	17896	553
970	17911	534
971	17933	516
972	17957	498
973	17969	479
974	17986	461
975	18003	442
976	18016	424
977	18028	405
978	18042	387
979	18058	368
980	18070	349
981	18085	331
982	18105	313
983	18124	294
984	18141	276
985	18158	257
986	18174	239
987	18200	221
988	18216	202
989	18240	184
990	18272	165
991	18315	147
992	18331	129
993	18350	110
994	18369	92
995	18384	73
996	18403	55
997	18418	36
998	18434	18
999	18448	0
