iter	RMSE
706	0.3449744145
707	0.344867175
708	0.3448067956
709	0.3447959008
710	0.3446725447
711	0.3445667452
712	0.3445054852
713	0.3444967204
714	0.3444677217
715	0.3443787194
716	0.3443388114
717	0.3442743041
718	0.3441930005
719	0.3441087535
720	0.3439586633
721	0.3438976788
722	0.3438652629
723	0.343822434
724	0.3436521513
725	0.3435745985
726	0.3435323016
727	0.3435174025
728	0.3434818438
729	0.3434483925
730	0.3434389048
731	0.3434041651
732	0.3433227163
733	0.3432194757
734	0.3431445669
735	0.3430509017
736	0.343003138
737	0.3429510745
738	0.3428445994
739	0.3428379925
740	0.3427745874
741	0.3426511812
742	0.3425396893
743	0.3424805038
744	0.3424482088
745	0.3424013483
746	0.3423475732
747	0.3422269644
748	0.3421441657
749	0.3420278944
750	0.3419633545
751	0.341942075
752	0.3418647894
753	0.341864037
754	0.3418187711
755	0.3417724455
756	0.3417533862
757	0.3417524263
758	0.341649999
759	0.3416120515
760	0.3415559983
761	0.3414613242
762	0.3414167299
763	0.3413235127
764	0.3412470658
765	0.3411587331
766	0.3410778765
767	0.3410601948
768	0.3409690707
769	0.3409376233
770	0.3408530668
771	0.3407899434
772	0.3407229795
773	0.3407040349
774	0.3406522764
775	0.3405727986
776	0.3405381105
777	0.3404165172
778	0.3403667849
779	0.3403390735
780	0.340175126
781	0.3400660965
782	0.3399846744
783	0.3398660044
784	0.339830366
785	0.339763857
786	0.339719506
787	0.3396559979
788	0.3395679347
789	0.3395231536
790	0.3395095675
791	0.339470638
792	0.3394221427
793	0.3393740785
794	0.3393203097
795	0.3393194218
796	0.339271235
797	0.3391854796
798	0.3390771383
799	0.3390293743
800	0.3389832672
801	0.3389687677
802	0.3388349772
803	0.3387763053
804	0.338690874
805	0.3386180643
806	0.3386172543
807	0.3385400823
808	0.3384799518
809	0.338303123
810	0.3382867126
811	0.3381456541
812	0.3381036539
813	0.3379473811
814	0.3378437215
815	0.3377898716
816	0.3377083004
817	0.3376286732
818	0.3375645982
819	0.3375189469
820	0.3374522341
821	0.3373841044
822	0.3373313713
823	0.3372719708
824	0.3372586146
825	0.3372052292
826	0.3371646587
827	0.3371045561
828	0.337051706
829	0.3370062743
830	0.3369074406
831	0.3368350778
832	0.3367396957
833	0.3367027384
834	0.3366000767
835	0.3365378182
836	0.3364796814
837	0.3364760733
838	0.3363920603
839	0.3363828837
840	0.3363170208
841	0.3362383384
842	0.3362261907
843	0.3361586125
844	0.336099347
845	0.3360166152
846	0.3358942429
847	0.3358278784
848	0.3357479881
849	0.3357074553
850	0.3356006235
851	0.335529623
852	0.3354843058
853	0.3354702766
854	0.3353746774
855	0.3353346929
856	0.3352675073
857	0.33516757
858	0.3351117938
859	0.3350211886
860	0.3350197597
861	0.3349505753
862	0.3348194167
863	0.3347155444
864	0.3346433089
865	0.3345847877
866	0.3345254441
867	0.3344390411
868	0.3343973972
869	0.3343564264
870	0.3343240583
871	0.3342069827
872	0.3340438017
873	0.3340268587
874	0.3340036674
875	0.3339517154
876	0.3338937289
877	0.3338490652
878	0.3338198611
879	0.3337777467
880	0.333708833
881	0.3335715819
882	0.333511746
883	0.3334222647
884	0.3333260757
885	0.3332949552
886	0.3332066638
887	0.3331457321
888	0.3330796761
889	0.3330627525
890	0.3330215571
891	0.3329463397
892	0.3329311264
893	0.3328456076
894	0.3327615221
895	0.3327511424
896	0.3326427942
897	0.3326001845
898	0.3325380657
899	0.3324869391
900	0.3324115657
901	0.3323861095
902	0.3323015098
903	0.332281095
904	0.3321754815
905	0.3321098344
906	0.3320157924
907	0.3319597289
908	0.3318844123
909	0.3318063694
910	0.3317651686
911	0.3317120041
912	0.3316465353
913	0.3316158333
914	0.3315361006
915	0.331418555
916	0.3313820159
917	0.3313664895
918	0.3312813429
919	0.3312240626
920	0.3310624323
921	0.3309830351
922	0.330934216
923	0.3308886938
924	0.3308434628
925	0.3307719223
926	0.3306818297
927	0.3306263312
928	0.3305490052
929	0.3305153572
930	0.3304554725
931	0.3303449056
932	0.3302534341
933	0.3302090375
934	0.330161083
935	0.3301142404
936	0.3300135098
937	0.3299753725
938	0.3299224734
939	0.3298051759
940	0.3297974678
941	0.3297772444
942	0.3296292988
943	0.3295506646
944	0.3295094819
945	0.3294928464
946	0.329426703
947	0.3293398545
948	0.3293149523
949	0.3292365977
950	0.3291662734
951	0.3290741338
952	0.3290355763
953	0.3290029988
954	0.3289763527
955	0.3289408926
956	0.3289096067
957	0.3288865825
958	0.3288335611
959	0.3287944653
960	0.328745401
961	0.3286923208
962	0.3285950574
963	0.3285376221
964	0.3284581451
965	0.3283617639
966	0.3282751384
967	0.3282241294
968	0.3281544614
969	0.328085476
970	0.3279976693
971	0.32797821
972	0.3279659621
973	0.3279285378
974	0.3278728496
975	0.3278021146
976	0.3278004607
977	0.3277026227
978	0.3275710044
979	0.327553167
980	0.3274541392
981	0.3273662814
982	0.3272848337
983	0.3272436289
984	0.3271612945
985	0.32715546
986	0.3271222486
987	0.3270742366
988	0.3269776553
989	0.3268709228
990	0.3268591579
991	0.3268053799
992	0.3266077117
993	0.3265650562
994	0.3265227353
995	0.3264890939
996	0.3264261475
997	0.3263705664
998	0.326320575
999	0.3262819663
