FPR	TPR	Threshold
0.001285897985	0.02124695228	0.9609290905
0.001285897985	0.02159526297	0.9606072701
0.001285897985	0.02194357367	0.9598246477
0.001285897985	0.02229188436	0.9593046471
0.001285897985	0.02264019505	0.9591005053
0.001285897985	0.02298850575	0.9589048226
0.001285897985	0.02333681644	0.9586863871
0.001285897985	0.02368512713	0.9582645112
0.001285897985	0.02403343783	0.9580024181
0.001285897985	0.02438174852	0.9578184891
0.001285897985	0.02473005921	0.9576048392
0.001285897985	0.02507836991	0.9573735014
0.001285897985	0.0254266806	0.9570039009
0.001285897985	0.02577499129	0.9567697717
0.001285897985	0.02612330199	0.9567196078
0.001285897985	0.02647161268	0.956555295
0.001285897985	0.02681992337	0.9563770821
0.001285897985	0.02716823406	0.9563171215
0.001285897985	0.02751654476	0.9562381953
0.001285897985	0.02786485545	0.95567883
0.001285897985	0.02821316614	0.9551701237
0.001285897985	0.02856147684	0.954981592
0.001285897985	0.02890978753	0.9547848045
0.001285897985	0.02925809822	0.9547017319
0.001285897985	0.02960640892	0.9544019359
0.001285897985	0.02995471961	0.9541561741
0.001285897985	0.0303030303	0.9541054643
0.001285897985	0.030651341	0.9537666727
0.001285897985	0.03099965169	0.9534133942
0.001285897985	0.03134796238	0.9533071085
0.001285897985	0.03169627308	0.9532354025
0.001285897985	0.03204458377	0.9531324922
0.001285897985	0.03239289446	0.9529263425
0.001285897985	0.03274120515	0.9525972056
0.001285897985	0.03308951585	0.9522261218
0.001285897985	0.03343782654	0.9520158345
0.001285897985	0.03378613723	0.9519576699
0.001285897985	0.03413444793	0.9519070062
0.001285897985	0.03448275862	0.9516613377
0.001285897985	0.03483106931	0.9512082186
0.001285897985	0.03517938001	0.9508101065
0.001285897985	0.0355276907	0.9505468959
0.001285897985	0.03587600139	0.9504139155
0.001285897985	0.03622431209	0.9503513751
0.001714530647	0.03622431209	0.9500753223
0.002143163309	0.03622431209	0.9497887555
0.002143163309	0.03657262278	0.9497341828
0.002143163309	0.03692093347	0.949561333
0.002143163309	0.03726924417	0.9491971664
0.002143163309	0.03761755486	0.9487173923
0.002143163309	0.03796586555	0.9483801577
0.002143163309	0.03831417625	0.9480503288
0.002143163309	0.03866248694	0.9477680192
0.002143163309	0.03901079763	0.9477295137
0.002143163309	0.03935910832	0.9472366626
0.002143163309	0.03970741902	0.9464339374
0.002143163309	0.04005572971	0.9460177927
0.002143163309	0.0404040404	0.9459103334
0.002143163309	0.0407523511	0.9458555623
0.002143163309	0.04110066179	0.9457460395
0.002143163309	0.04144897248	0.9456563057
0.002143163309	0.04179728318	0.9456336956
0.002143163309	0.04214559387	0.9455972715
0.002143163309	0.04249390456	0.9454096902
0.002143163309	0.04284221526	0.945182957
0.002143163309	0.04319052595	0.9450979479
0.002143163309	0.04353883664	0.9450559702
0.002143163309	0.04388714734	0.9450002706
0.002143163309	0.04423545803	0.9447158182
0.002143163309	0.04458376872	0.94415324
0.002143163309	0.04493207941	0.9435434945
0.002143163309	0.04528039011	0.9431794638
0.002143163309	0.0456287008	0.9429870499
0.002143163309	0.04597701149	0.9427899517
0.002143163309	0.04632532219	0.9426544812
0.002143163309	0.04667363288	0.9423652677
0.002143163309	0.04702194357	0.9419721843
0.002143163309	0.04737025427	0.9417076607
0.002143163309	0.04771856496	0.9414432394
0.002143163309	0.04806687565	0.9412256444
0.002143163309	0.04841518635	0.9410558472
0.002143163309	0.04876349704	0.9409398545
0.002143163309	0.04911180773	0.9408451989
0.002571795971	0.04911180773	0.9406760551
0.002571795971	0.04946011843	0.9405408849
0.002571795971	0.04980842912	0.940392448
0.002571795971	0.05015673981	0.940245906
0.002571795971	0.05050505051	0.9401101472
0.002571795971	0.0508533612	0.9400024778
0.002571795971	0.05120167189	0.9398819735
0.002571795971	0.05154998258	0.9394108981
0.002571795971	0.05189829328	0.9388250124
0.002571795971	0.05224660397	0.9386124007
0.002571795971	0.05259491466	0.9385831352
0.002571795971	0.05294322536	0.9385574126
0.002571795971	0.05329153605	0.9385452076
0.002571795971	0.05363984674	0.938454303
0.002571795971	0.05398815744	0.938325442
0.003000428633	0.05398815744	0.9382581167
0.003000428633	0.05433646813	0.9380746798
0.003000428633	0.05468477882	0.9379048632
0.003000428633	0.05503308952	0.9377932316
0.003000428633	0.05538140021	0.9376349661
0.003000428633	0.0557297109	0.9375839418
0.003000428633	0.0560780216	0.9375202316
0.003429061294	0.0560780216	0.9373391129
0.003429061294	0.05642633229	0.9372021505
0.003429061294	0.05677464298	0.9371107936
0.003429061294	0.05712295367	0.9370067794
0.003429061294	0.05747126437	0.9368381589
0.003429061294	0.05781957506	0.9366293463
0.003429061294	0.05816788575	0.9365447757
0.003429061294	0.05851619645	0.9364991583
0.003429061294	0.05886450714	0.9363377729
0.003429061294	0.05921281783	0.9361505938
0.003429061294	0.05956112853	0.9360768312
0.003429061294	0.05990943922	0.9360036081
0.003429061294	0.06025774991	0.9358790764
0.003429061294	0.06060606061	0.9357710989
0.003429061294	0.0609543713	0.9356701232
0.003429061294	0.06130268199	0.9355838917
0.003429061294	0.06165099269	0.9355171737
0.003429061294	0.06199930338	0.9354439046
0.003429061294	0.06234761407	0.9353535234
0.003429061294	0.06269592476	0.9352131492
0.003429061294	0.06304423546	0.9351226393
0.003429061294	0.06339254615	0.935060559
0.003429061294	0.06374085684	0.9349242505
0.003857693956	0.06374085684	0.9348247291
0.003857693956	0.06408916754	0.9347671433
0.004286326618	0.06408916754	0.9346851906
0.004286326618	0.06443747823	0.9346276687
0.004286326618	0.06478578892	0.9345955648
0.004286326618	0.06513409962	0.9344921811
0.004286326618	0.06548241031	0.9343875409
0.004286326618	0.065830721	0.9343146891
0.004286326618	0.0661790317	0.9341114597
0.00471495928	0.0661790317	0.9338926585
0.00471495928	0.06652734239	0.9338064523
0.00471495928	0.06687565308	0.9337214687
0.00471495928	0.06722396378	0.9336031925
0.00471495928	0.06757227447	0.933495901
0.00471495928	0.06792058516	0.9333203974
0.00471495928	0.06826889586	0.9331400776
0.00471495928	0.06861720655	0.9328875409
0.00471495928	0.06896551724	0.932623021
0.00471495928	0.06931382793	0.9324618711
0.00471495928	0.06966213863	0.9323526103
0.00471495928	0.07001044932	0.9322135318
0.00471495928	0.07035876001	0.9320372896
0.00471495928	0.07070707071	0.9318724689
0.00471495928	0.0710553814	0.9316941969
0.005143591942	0.0710553814	0.9314340802
0.005143591942	0.07140369209	0.9309807058
0.005143591942	0.07175200279	0.9306699449
0.005143591942	0.07210031348	0.9305906671
0.005143591942	0.07244862417	0.9305226544
0.005143591942	0.07279693487	0.9304552256
0.005143591942	0.07314524556	0.9302610258
0.005143591942	0.07349355625	0.9299053451
0.005143591942	0.07384186695	0.9296789026
0.005572224604	0.07384186695	0.9295969207
0.005572224604	0.07419017764	0.9294631379
0.005572224604	0.07453848833	0.9293233783
0.005572224604	0.07488679902	0.929230434
0.005572224604	0.07523510972	0.9291724888
0.005572224604	0.07558342041	0.9289686463
0.005572224604	0.0759317311	0.9286986284
0.005572224604	0.0762800418	0.9284925612
0.005572224604	0.07662835249	0.9283061051
0.005572224604	0.07697666318	0.9281919948
0.005572224604	0.07732497388	0.9280794394
0.005572224604	0.07767328457	0.9279587351
0.005572224604	0.07802159526	0.9278375325
0.005572224604	0.07836990596	0.927751929
0.006000857265	0.07836990596	0.9274584927
0.006000857265	0.07871821665	0.9271607399
0.006000857265	0.07906652734	0.9270306815
0.006429489927	0.07906652734	0.9268206849
0.006429489927	0.07941483804	0.9266474404
0.006429489927	0.07976314873	0.9265724344
0.006429489927	0.08011145942	0.9264089319
0.006429489927	0.08045977011	0.9262217046
0.006429489927	0.08080808081	0.9261390109
0.006429489927	0.0811563915	0.9260239494
0.006429489927	0.08150470219	0.9259497286
0.006429489927	0.08185301289	0.925775987
0.006429489927	0.08220132358	0.9252763488
0.006429489927	0.08254963427	0.9248966878
0.006429489927	0.08289794497	0.9248461953
0.006429489927	0.08324625566	0.9245503687
0.006429489927	0.08359456635	0.9241899712
0.006429489927	0.08394287705	0.9241085718
0.006429489927	0.08429118774	0.9239433772
0.006429489927	0.08463949843	0.9237076811
0.006429489927	0.08498780913	0.923592061
0.006429489927	0.08533611982	0.923421534
0.006429489927	0.08568443051	0.9231961822
0.006429489927	0.08603274121	0.9229858322
0.006429489927	0.0863810519	0.9228541864
0.006429489927	0.08672936259	0.9228017244
0.006429489927	0.08707767328	0.9227381287
0.006429489927	0.08742598398	0.9227042626
0.006429489927	0.08777429467	0.922676326
0.006429489927	0.08812260536	0.922595324
0.006429489927	0.08847091606	0.9225282279
0.006429489927	0.08881922675	0.9223957887
0.006429489927	0.08916753744	0.9222230625
0.006429489927	0.08951584814	0.922116729
0.006429489927	0.08986415883	0.9220209261
0.006858122589	0.08986415883	0.9219552291
0.006858122589	0.09021246952	0.9219218897
0.006858122589	0.09056078022	0.9218372482
0.006858122589	0.09090909091	0.9216471233
0.006858122589	0.0912574016	0.9214783284
0.006858122589	0.0916057123	0.9213257431
0.006858122589	0.09195402299	0.9212222223
0.006858122589	0.09230233368	0.9212049117
0.006858122589	0.09265064437	0.9211124258
0.006858122589	0.09299895507	0.920979331
0.006858122589	0.09334726576	0.9209001627
0.006858122589	0.09369557645	0.9208047136
0.007286755251	0.09369557645	0.9207285965
0.007286755251	0.09404388715	0.9207017071
0.007286755251	0.09439219784	0.9205856182
0.007286755251	0.09474050853	0.9204604945
0.007286755251	0.09508881923	0.9203978882
0.007286755251	0.09543712992	0.9203484023
0.007286755251	0.09578544061	0.9203170487
0.007286755251	0.09613375131	0.9202565475
0.007286755251	0.096482062	0.920158475
0.007286755251	0.09683037269	0.9199045508
0.007286755251	0.09717868339	0.9193416588
0.007286755251	0.09752699408	0.9189081991
0.007286755251	0.09787530477	0.9188397748
0.007286755251	0.09822361546	0.9188332664
0.007286755251	0.09857192616	0.9187671817
0.007715387913	0.09857192616	0.9184730266
0.007715387913	0.09892023685	0.9182139351
0.007715387913	0.09926854754	0.918120275
0.008144020574	0.09926854754	0.917816701
0.008144020574	0.09961685824	0.9175793674
0.008144020574	0.09996516893	0.9174574592
0.008144020574	0.1003134796	0.9172485255
0.008144020574	0.1006617903	0.9171156771
0.008572653236	0.1006617903	0.9170387305
0.009001285898	0.1006617903	0.9169958447
0.009001285898	0.101010101	0.9169821997
0.009001285898	0.1013584117	0.9169681958
0.009001285898	0.1017067224	0.9169459288
0.009001285898	0.1020550331	0.9169309054
0.009001285898	0.1024033438	0.9168979079
0.009001285898	0.1027516545	0.9168053403
0.009001285898	0.1030999652	0.9166451732
0.009001285898	0.1034482759	0.916544431
0.009001285898	0.1037965866	0.9163971411
0.009001285898	0.1041448972	0.9162483069
0.009001285898	0.1044932079	0.9161172291
0.009001285898	0.1048415186	0.9159499511
0.009001285898	0.1051898293	0.9158383531
0.009001285898	0.10553814	0.9155348396
0.009001285898	0.1058864507	0.9151312768
0.009001285898	0.1062347614	0.9148517221
0.00942991856	0.1062347614	0.9146921322
0.00942991856	0.1065830721	0.914639574
0.00942991856	0.1069313828	0.9145565945
0.00942991856	0.1072796935	0.914416937
0.00942991856	0.1076280042	0.914343299
0.00942991856	0.1079763149	0.9142381423
0.009858551222	0.1079763149	0.914129917
0.009858551222	0.1083246256	0.9140483893
0.009858551222	0.1086729363	0.9139369964
0.009858551222	0.109021247	0.9138220104
0.009858551222	0.1093695576	0.9136857221
0.009858551222	0.1097178683	0.9135904082
0.009858551222	0.110066179	0.913487689
0.009858551222	0.1104144897	0.9133689004
0.009858551222	0.1107628004	0.9131945892
0.009858551222	0.1111111111	0.9129389727
0.009858551222	0.1114594218	0.9126194678
0.009858551222	0.1118077325	0.9122372119
0.009858551222	0.1121560432	0.9120156529
0.009858551222	0.1125043539	0.9119724685
0.009858551222	0.1128526646	0.9119050869
0.01028718388	0.1128526646	0.9116846397
0.01028718388	0.1132009753	0.9114500627
0.01028718388	0.113549286	0.9113422455
0.01028718388	0.1138975967	0.9111940514
0.01028718388	0.1142459073	0.910981025
0.01071581655	0.1142459073	0.9108519617
0.01071581655	0.114594218	0.9107540953
0.01071581655	0.1149425287	0.9105703489
0.01071581655	0.1152908394	0.9104438752
0.01071581655	0.1156391501	0.9103746704
0.01114444921	0.1156391501	0.9101671545
0.01114444921	0.1159874608	0.9099553123
0.01114444921	0.1163357715	0.9098520797
0.01114444921	0.1166840822	0.909773368
0.01114444921	0.1170323929	0.9097107726
0.01114444921	0.1173807036	0.9096691888
0.01114444921	0.1177290143	0.9096330042
0.01114444921	0.118077325	0.9095857214
0.01114444921	0.1184256357	0.909427225
0.01114444921	0.1187739464	0.9092605837
0.01114444921	0.1191222571	0.9090451872
0.01114444921	0.1194705677	0.9087478131
0.01114444921	0.1198188784	0.9085562263
0.01114444921	0.1201671891	0.9084407527
0.01114444921	0.1205154998	0.9083228444
0.01114444921	0.1208638105	0.9081978166
0.01114444921	0.1212121212	0.9079795825
0.01114444921	0.1215604319	0.907789207
0.01114444921	0.1219087426	0.9076734938
0.01114444921	0.1222570533	0.9073835615
0.01114444921	0.122605364	0.9069659886
0.01114444921	0.1229536747	0.9066061267
0.01114444921	0.1233019854	0.9063814789
0.01114444921	0.1236502961	0.9062790306
0.01114444921	0.1239986068	0.9061975245
0.01114444921	0.1243469175	0.9060291837
0.01114444921	0.1246952281	0.9059235421
0.01114444921	0.1250435388	0.9059087244
0.01114444921	0.1253918495	0.9058479221
0.01114444921	0.1257401602	0.9056656681
0.01114444921	0.1260884709	0.9054962075
0.01114444921	0.1264367816	0.9054011795
0.01114444921	0.1267850923	0.90533792
0.01114444921	0.127133403	0.9053054897
0.01114444921	0.1274817137	0.9051561621
0.01114444921	0.1278300244	0.9048653773
0.01114444921	0.1281783351	0.9046937226
0.01114444921	0.1285266458	0.9046608465
0.01114444921	0.1288749565	0.9046100257
0.01114444921	0.1292232672	0.9045605784
0.01114444921	0.1295715778	0.9045173548
0.01114444921	0.1299198885	0.9043805794
0.01114444921	0.1302681992	0.9041576231
0.01114444921	0.1306165099	0.9039914594
0.01114444921	0.1309648206	0.903919947
0.01114444921	0.1313131313	0.9037219017
0.01114444921	0.131661442	0.9034606825
0.01114444921	0.1320097527	0.9033138598
0.01157308187	0.1320097527	0.9031916134
0.01157308187	0.1323580634	0.9029820284
0.01157308187	0.1327063741	0.9028121152
0.01157308187	0.1330546848	0.9027786726
0.01157308187	0.1334029955	0.9027411044
0.01157308187	0.1337513062	0.9027302644
0.01200171453	0.1337513062	0.9027087873
0.01200171453	0.1340996169	0.9026263642
0.01200171453	0.1344479276	0.9025389953
0.01200171453	0.1347962382	0.9024712723
0.01200171453	0.1351445489	0.9023767386
0.01200171453	0.1354928596	0.9023108729
0.01243034719	0.1354928596	0.9022778918
0.01243034719	0.1358411703	0.9022316793
0.01243034719	0.136189481	0.9021909743
0.01243034719	0.1365377917	0.9021669618
0.01243034719	0.1368861024	0.9021338726
0.01243034719	0.1372344131	0.902080733
0.01243034719	0.1375827238	0.9019300235
0.01243034719	0.1379310345	0.9017876079
0.01243034719	0.1382793452	0.9017647037
0.01243034719	0.1386276559	0.9017534327
0.01243034719	0.1389759666	0.9016869741
0.01243034719	0.1393242773	0.9013779661
0.01243034719	0.1396725879	0.9009674071
0.01243034719	0.1400208986	0.9007609727
0.01243034719	0.1403692093	0.9006574506
0.01243034719	0.14071752	0.9005730413
0.01243034719	0.1410658307	0.9004551907
0.01243034719	0.1414141414	0.9002184119
0.01285897985	0.1414141414	0.9000489729
0.01285897985	0.1417624521	0.9000048653
0.01285897985	0.1421107628	0.899964567
0.01285897985	0.1424590735	0.8999287331
0.01285897985	0.1428073842	0.8998342836
0.01328761252	0.1428073842	0.8996353822
0.01371624518	0.1428073842	0.8993980899
0.01371624518	0.1431556949	0.8990750376
0.01371624518	0.1435040056	0.8988651125
0.01371624518	0.1438523163	0.8987512047
0.01371624518	0.144200627	0.8986330682
0.01371624518	0.1445489377	0.8986267135
0.01371624518	0.1448972483	0.8985930771
0.01371624518	0.145245559	0.8985045595
0.01371624518	0.1455938697	0.8984421753
0.01371624518	0.1459421804	0.8983348078
0.01414487784	0.1459421804	0.8982044364
0.01414487784	0.1462904911	0.8981538461
0.01414487784	0.1466388018	0.8980147482
0.01414487784	0.1469871125	0.8978837074
0.01414487784	0.1473354232	0.8978654586
0.0145735105	0.1473354232	0.8978528356
0.01500214316	0.1473354232	0.8978013987
0.01543077583	0.1473354232	0.8977436975
0.01543077583	0.1476837339	0.8976572696
0.01543077583	0.1480320446	0.8974680989
0.01543077583	0.1483803553	0.8973014934
0.01585940849	0.1483803553	0.8971780795
0.01585940849	0.148728666	0.8969071673
0.01585940849	0.1490769767	0.896693524
0.01585940849	0.1494252874	0.89663673
0.01585940849	0.149773598	0.8965664133
0.01585940849	0.1501219087	0.8963471379
0.01585940849	0.1504702194	0.8959513299
0.01585940849	0.1508185301	0.8957324292
0.01585940849	0.1511668408	0.8957085754
0.01585940849	0.1515151515	0.8956057203
0.01585940849	0.1518634622	0.895513217
0.01628804115	0.1518634622	0.895501535
0.01628804115	0.1522117729	0.8954284559
0.01671667381	0.1522117729	0.8953008501
0.01714530647	0.1522117729	0.8951748749
0.01714530647	0.1525600836	0.894980645
0.01714530647	0.1529083943	0.8948416593
0.01714530647	0.153256705	0.8947536027
0.01714530647	0.1536050157	0.8946303254
0.01714530647	0.1539533264	0.8945623525
0.01714530647	0.1543016371	0.894502152
0.01714530647	0.1546499478	0.8944661882
0.01757393913	0.1546499478	0.8944185995
0.01757393913	0.1549982584	0.894297237
0.01757393913	0.1553465691	0.8941984699
0.0180025718	0.1553465691	0.8940841117
0.0180025718	0.1556948798	0.893879115
0.0180025718	0.1560431905	0.8937485156
0.01843120446	0.1560431905	0.8936734341
0.01885983712	0.1560431905	0.893591311
0.01885983712	0.1563915012	0.8934784398
0.01885983712	0.1567398119	0.89335435
0.01885983712	0.1570881226	0.8932594869
0.01885983712	0.1574364333	0.8930354906
0.01885983712	0.157784744	0.8928093067
0.01928846978	0.157784744	0.8927213783
0.01928846978	0.1581330547	0.892645143
0.01928846978	0.1584813654	0.8925913383
0.01928846978	0.1588296761	0.8925584463
0.01928846978	0.1591779868	0.892496834
0.01928846978	0.1595262975	0.8924621722
0.01928846978	0.1598746082	0.8924543701
0.01928846978	0.1602229188	0.8923155957
0.01928846978	0.1605712295	0.8921574311
0.01928846978	0.1609195402	0.8921238548
0.01928846978	0.1612678509	0.8919908752
0.01971710244	0.1612678509	0.8918551673
0.01971710244	0.1616161616	0.8918090887
0.02014573511	0.1616161616	0.8917352378
0.02014573511	0.1619644723	0.8916614031
0.02014573511	0.162312783	0.8916087435
0.02057436777	0.162312783	0.8915053908
0.02057436777	0.1626610937	0.8911033586
0.02057436777	0.1630094044	0.8907869668
0.02057436777	0.1633577151	0.8906680339
0.02057436777	0.1637060258	0.8904829778
0.02057436777	0.1640543365	0.8904029155
0.02100300043	0.1640543365	0.8902274357
0.02100300043	0.1644026472	0.8899076216
0.02100300043	0.1647509579	0.8895142138
0.02100300043	0.1650992685	0.889160335
0.02100300043	0.1654475792	0.8890380955
0.02100300043	0.1657958899	0.8890013568
0.02100300043	0.1661442006	0.8889469268
0.02100300043	0.1664925113	0.8889138222
0.02100300043	0.166840822	0.888886248
0.02100300043	0.1671891327	0.8887765485
0.02100300043	0.1675374434	0.8885662132
0.02100300043	0.1678857541	0.8884311878
0.02100300043	0.1682340648	0.8884026075
0.02100300043	0.1685823755	0.8883883515
0.02100300043	0.1689306862	0.888232821
0.02100300043	0.1692789969	0.8879242966
0.02100300043	0.1696273076	0.8877070414
0.02100300043	0.1699756183	0.8875670113
0.02100300043	0.1703239289	0.8874505797
0.02100300043	0.1706722396	0.8873167159
0.02143163309	0.1706722396	0.8870037224
0.02186026575	0.1706722396	0.8867280731
0.02186026575	0.1710205503	0.8865997726
0.02228889841	0.1710205503	0.8864205348
0.02228889841	0.171368861	0.8863090101
0.02228889841	0.1717171717	0.8863075452
0.02228889841	0.1720654824	0.8862241999
0.02271753108	0.1720654824	0.8860987477
0.02271753108	0.1724137931	0.8860347011
0.02271753108	0.1727621038	0.8859933642
0.02271753108	0.1731104145	0.8859475107
0.02314616374	0.1731104145	0.8858950919
0.02314616374	0.1734587252	0.8858464775
0.02314616374	0.1738070359	0.8857686643
0.02314616374	0.1741553466	0.8857021927
0.02314616374	0.1745036573	0.8856126036
0.02314616374	0.174851968	0.8855254722
0.02314616374	0.1752002786	0.8855161212
0.0235747964	0.1752002786	0.8853572697
0.0235747964	0.1755485893	0.885152421
0.0235747964	0.1758969	0.8850837111
0.0235747964	0.1762452107	0.8850535093
0.0235747964	0.1765935214	0.8850307132
0.0235747964	0.1769418321	0.8849744059
0.02400342906	0.1769418321	0.8848997724
0.02400342906	0.1772901428	0.8847490145
0.02400342906	0.1776384535	0.8845826834
0.02400342906	0.1779867642	0.8844478296
0.02400342906	0.1783350749	0.8842939195
0.02400342906	0.1786833856	0.8842259333
0.02400342906	0.1790316963	0.8842062356
0.02400342906	0.179380007	0.8841240341
0.02443206172	0.179380007	0.8839960626
0.02443206172	0.1797283177	0.8839129869
0.02443206172	0.1800766284	0.8838621774
0.02443206172	0.180424939	0.8836746542
0.02443206172	0.1807732497	0.8834333942
0.02443206172	0.1811215604	0.8833449763
0.02443206172	0.1814698711	0.8833155842
0.02443206172	0.1818181818	0.8832749235
0.02443206172	0.1821664925	0.8832216097
0.02443206172	0.1825148032	0.8831460092
0.02443206172	0.1828631139	0.8830837182
0.02443206172	0.1832114246	0.882973802
0.02443206172	0.1835597353	0.8828810219
0.02443206172	0.183908046	0.8828480002
0.02443206172	0.1842563567	0.8827639543
0.02443206172	0.1846046674	0.8826730585
0.02443206172	0.1849529781	0.8826202731
0.02443206172	0.1853012887	0.8825134526
0.02443206172	0.1856495994	0.8824204648
0.02443206172	0.1859979101	0.8823741829
0.02443206172	0.1863462208	0.882323526
0.02443206172	0.1866945315	0.8822988704
0.02486069438	0.1866945315	0.882285568
0.02486069438	0.1870428422	0.8822309437
0.02486069438	0.1873911529	0.8821272067
0.02486069438	0.1877394636	0.8820751635
0.02486069438	0.1880877743	0.8820682564
0.02486069438	0.188436085	0.8820239975
0.02486069438	0.1887843957	0.881892476
0.02486069438	0.1891327064	0.8817865599
0.02486069438	0.1894810171	0.8817240634
0.02486069438	0.1898293278	0.8816319956
0.02486069438	0.1901776385	0.8814924665
0.02486069438	0.1905259491	0.8812357511
0.02486069438	0.1908742598	0.88094386
0.02528932705	0.1908742598	0.880729632
0.02528932705	0.1912225705	0.880592776
0.02571795971	0.1912225705	0.8804037349
0.02571795971	0.1915708812	0.8802462592
0.02571795971	0.1919191919	0.8801342054
0.02571795971	0.1922675026	0.8799214566
0.02614659237	0.1922675026	0.879778778
0.02614659237	0.1926158133	0.8796117245
0.02614659237	0.192964124	0.8794631471
0.02614659237	0.1933124347	0.8794188172
0.02614659237	0.1936607454	0.8793255671
0.02614659237	0.1940090561	0.8792346389
0.02614659237	0.1943573668	0.8791770521
0.02614659237	0.1947056775	0.8791350156
0.02614659237	0.1950539882	0.879078384
0.02614659237	0.1954022989	0.8790394942
0.02614659237	0.1957506095	0.8788543178
0.02614659237	0.1960989202	0.8785507316
0.02614659237	0.1964472309	0.8783917112
0.02614659237	0.1967955416	0.8783444852
0.02614659237	0.1971438523	0.8783164401
0.02657522503	0.1971438523	0.8782798281
0.02657522503	0.197492163	0.8781638571
0.02657522503	0.1978404737	0.8780690343
0.02657522503	0.1981887844	0.8780635315
0.02700385769	0.1981887844	0.8779378216
0.02700385769	0.1985370951	0.877698451
0.02700385769	0.1988854058	0.8775208503
0.02700385769	0.1992337165	0.8774119556
0.02700385769	0.1995820272	0.8772873395
0.02700385769	0.1999303379	0.8772087083
0.02700385769	0.2002786486	0.8771782629
0.02700385769	0.2006269592	0.8770850156
0.02700385769	0.2009752699	0.8769574657
0.02700385769	0.2013235806	0.8768622518
0.02700385769	0.2016718913	0.8768011309
0.02700385769	0.202020202	0.876736749
0.02700385769	0.2023685127	0.8766506122
0.02700385769	0.2027168234	0.8763303996
0.02700385769	0.2030651341	0.8760062593
0.02743249036	0.2030651341	0.8759285624
0.02786112302	0.2030651341	0.8757420051
0.02786112302	0.2034134448	0.8755131522
0.02786112302	0.2037617555	0.8754322616
0.02786112302	0.2041100662	0.8753889247
0.02786112302	0.2044583769	0.8753506777
0.02786112302	0.2048066876	0.8752423844
0.02786112302	0.2051549983	0.8751299651
0.02786112302	0.205503309	0.8750831269
0.02786112302	0.2058516196	0.8750337461
0.02786112302	0.2061999303	0.8750139213
0.02786112302	0.206548241	0.8749289093
0.02786112302	0.2068965517	0.8747870622
0.02786112302	0.2072448624	0.8747125846
0.02786112302	0.2075931731	0.8746400161
0.02786112302	0.2079414838	0.8745788623
0.02786112302	0.2082897945	0.8745368322
0.02786112302	0.2086381052	0.8744718421
0.02786112302	0.2089864159	0.8744137438
0.02786112302	0.2093347266	0.8742981431
0.02786112302	0.2096830373	0.8742133039
0.02786112302	0.210031348	0.8741205259
0.02828975568	0.210031348	0.8738477369
0.02828975568	0.2103796587	0.8736066637
0.02828975568	0.2107279693	0.873418031
