iter	Passed	Remaining
260	1307	3701
261	1313	3698
262	1318	3693
263	1323	3689
264	1328	3683
265	1332	3676
266	1336	3670
267	1341	3665
268	1346	3659
269	1352	3656
270	1359	3655
271	1364	3651
272	1369	3646
273	1374	3642
274	1379	3636
275	1383	3629
276	1388	3624
277	1393	3619
278	1397	3612
279	1402	3606
280	1406	3600
281	1411	3594
282	1416	3587
283	1420	3582
284	1425	3576
285	1430	3572
286	1436	3567
287	1440	3561
288	1445	3555
289	1450	3550
290	1454	3543
291	1459	3538
292	1463	3530
293	1467	3524
294	1472	3518
295	1477	3513
296	1482	3508
297	1487	3505
298	1492	3499
299	1497	3494
300	1501	3487
301	1507	3484
302	1513	3481
303	1518	3476
304	1523	3471
305	1528	3467
306	1533	3462
307	1538	3456
308	1543	3452
309	1549	3448
310	1553	3442
311	1559	3438
312	1564	3433
313	1569	3429
314	1575	3426
315	1581	3422
316	1586	3418
317	1591	3412
318	1596	3408
319	1601	3403
320	1606	3398
321	1612	3395
322	1618	3391
323	1622	3385
324	1627	3380
325	1632	3374
326	1637	3370
327	1642	3365
328	1647	3359
329	1652	3354
330	1657	3350
331	1662	3345
332	1667	3340
333	1673	3336
334	1678	3331
335	1683	3326
336	1689	3323
337	1694	3317
338	1699	3313
339	1703	3307
340	1708	3301
341	1713	3296
342	1718	3291
343	1724	3288
344	1729	3284
345	1735	3279
346	1740	3274
347	1745	3269
348	1750	3264
349	1755	3260
350	1760	3255
351	1764	3248
352	1770	3244
353	1775	3239
354	1779	3233
355	1785	3229
356	1790	3225
357	1796	3221
358	1801	3216
359	1805	3210
360	1812	3207
361	1816	3201
362	1822	3197
363	1826	3192
364	1831	3187
365	1837	3182
366	1842	3177
367	1847	3173
368	1852	3168
369	1858	3164
370	1864	3161
371	1868	3155
372	1873	3149
373	1879	3146
374	1885	3142
375	1890	3137
376	1896	3133
377	1901	3128
378	1906	3124
379	1912	3119
380	1917	3114
381	1921	3108
382	1926	3103
383	1932	3099
384	1937	3094
385	1941	3087
386	1946	3083
387	1951	3078
388	1956	3073
389	1961	3068
390	1966	3062
391	1971	3057
392	1977	3054
393	1984	3051
394	1989	3047
395	1994	3041
396	1998	3034
397	2001	3028
398	2006	3022
399	2011	3017
400	2016	3012
401	2021	3007
402	2025	3000
403	2029	2994
404	2034	2988
405	2038	2982
406	2045	2979
407	2050	2974
408	2054	2969
409	2061	2966
410	2065	2960
411	2070	2954
412	2074	2948
413	2078	2941
414	2083	2937
415	2089	2933
416	2094	2928
417	2100	2924
418	2105	2920
419	2111	2915
420	2116	2911
421	2121	2905
422	2125	2899
423	2129	2893
424	2135	2888
425	2139	2882
426	2144	2877
427	2150	2873
428	2155	2869
429	2159	2862
430	2164	2857
431	2169	2852
432	2175	2848
433	2180	2843
434	2186	2839
435	2191	2834
436	2196	2829
437	2201	2824
438	2206	2819
439	2211	2814
440	2216	2810
441	2221	2804
442	2226	2799
443	2232	2795
444	2237	2790
445	2242	2786
446	2248	2781
447	2253	2776
448	2258	2771
449	2262	2765
450	2268	2761
451	2272	2755
452	2278	2750
453	2283	2746
454	2288	2741
455	2294	2737
456	2300	2732
457	2304	2727
458	2309	2722
459	2315	2717
460	2321	2713
461	2326	2708
462	2331	2704
463	2337	2700
464	2342	2695
465	2347	2689
466	2352	2684
467	2357	2680
468	2362	2675
469	2369	2671
470	2373	2665
471	2378	2660
472	2383	2655
473	2388	2650
474	2394	2646
475	2399	2641
476	2404	2636
477	2409	2631
478	2414	2626
479	2419	2620
480	2424	2615
481	2428	2609
482	2433	2605
483	2439	2601
484	2444	2596
485	2450	2591
486	2455	2586
487	2459	2580
488	2464	2575
489	2469	2569
490	2473	2564
491	2478	2558
492	2482	2553
493	2486	2547
494	2492	2542
495	2497	2537
496	2502	2533
497	2507	2527
498	2513	2523
499	2518	2518
500	2523	2513
501	2527	2507
502	2533	2503
503	2538	2497
504	2542	2492
505	2548	2488
506	2553	2483
507	2558	2478
508	2562	2472
509	2567	2466
510	2572	2461
511	2577	2456
512	2581	2450
513	2587	2446
514	2591	2440
515	2597	2436
516	2603	2432
517	2608	2426
518	2613	2422
519	2620	2418
520	2624	2413
521	2630	2408
522	2635	2403
523	2639	2398
524	2644	2392
525	2649	2387
526	2653	2381
527	2657	2375
528	2662	2370
529	2667	2365
530	2672	2360
531	2677	2355
532	2682	2350
533	2686	2344
534	2691	2339
535	2697	2334
536	2702	2329
537	2707	2324
538	2712	2320
539	2717	2314
540	2722	2309
541	2728	2305
542	2733	2300
543	2738	2295
544	2744	2290
545	2749	2286
546	2754	2281
547	2759	2276
548	2764	2270
549	2768	2264
550	2773	2259
551	2777	2254
552	2783	2249
553	2787	2244
554	2794	2240
555	2799	2235
556	2805	2231
557	2810	2226
558	2814	2220
559	2819	2215
560	2826	2211
561	2832	2207
562	2837	2202
563	2842	2197
564	2848	2192
565	2852	2187
566	2857	2182
567	2863	2177
568	2868	2172
569	2873	2168
570	2878	2163
571	2883	2157
572	2889	2153
573	2895	2148
574	2900	2144
575	2906	2139
576	2911	2134
577	2916	2129
578	2921	2123
579	2926	2119
580	2933	2115
581	2938	2110
582	2942	2104
583	2948	2099
584	2953	2094
585	2957	2089
586	2962	2084
587	2967	2079
588	2971	2073
589	2980	2071
590	2986	2066
591	2991	2061
592	2996	2056
593	3001	2051
594	3006	2046
595	3011	2041
596	3017	2037
597	3024	2032
598	3029	2027
599	3033	2022
600	3039	2017
601	3044	2012
602	3049	2007
603	3055	2003
604	3060	1997
605	3064	1992
606	3070	1987
607	3075	1983
608	3080	1977
609	3086	1973
610	3091	1968
611	3097	1963
612	3102	1958
613	3107	1953
614	3112	1948
615	3117	1943
616	3122	1938
617	3128	1933
618	3132	1928
619	3138	1923
620	3143	1918
621	3148	1913
622	3153	1908
623	3158	1903
624	3163	1898
625	3168	1893
626	3174	1888
627	3179	1883
628	3185	1878
629	3190	1874
630	3196	1869
631	3201	1864
632	3206	1859
633	3211	1853
634	3216	1848
635	3221	1843
636	3227	1839
637	3232	1834
638	3237	1828
639	3251	1828
640	3256	1824
641	3261	1818
642	3267	1814
643	3273	1809
644	3278	1804
645	3283	1799
646	3289	1794
647	3294	1789
648	3300	1785
649	3305	1779
650	3310	1774
651	3315	1769
652	3320	1764
653	3326	1759
654	3331	1754
655	3336	1749
656	3342	1744
657	3347	1740
658	3353	1735
659	3359	1730
660	3364	1725
661	3369	1720
662	3375	1715
663	3380	1710
664	3385	1705
665	3390	1700
666	3396	1695
667	3401	1690
668	3406	1685
669	3412	1680
670	3417	1675
671	3422	1670
672	3427	1665
673	3433	1660
674	3437	1655
675	3444	1651
676	3449	1645
677	3454	1640
678	3460	1635
679	3465	1630
680	3471	1626
681	3476	1621
682	3481	1615
683	3486	1610
684	3491	1605
685	3496	1600
686	3501	1595
687	3507	1590
688	3512	1585
689	3517	1580
690	3522	1575
691	3527	1570
692	3532	1565
693	3537	1559
694	3541	1554
695	3547	1549
696	3552	1544
697	3558	1539
698	3563	1534
699	3568	1529
700	3573	1524
701	3580	1519
702	3585	1514
703	3590	1509
704	3595	1504
705	3600	1499
706	3605	1494
707	3611	1489
708	3616	1484
709	3621	1479
710	3626	1474
711	3632	1469
712	3637	1464
713	3642	1458
714	3647	1453
715	3652	1448
716	3657	1443
717	3662	1438
718	3668	1433
719	3674	1428
720	3680	1424
721	3684	1418
722	3689	1413
723	3693	1408
724	3698	1402
725	3703	1397
726	3708	1392
727	3714	1387
728	3719	1382
729	3724	1377
730	3730	1372
731	3735	1367
732	3741	1362
733	3746	1357
734	3751	1352
735	3756	1347
736	3762	1342
737	3767	1337
738	3772	1332
739	3778	1327
740	3784	1322
741	3790	1317
742	3795	1312
743	3803	1308
744	3808	1303
745	3813	1298
746	3818	1293
747	3823	1288
748	3828	1282
749	3834	1278
750	3838	1272
751	3843	1267
752	3848	1262
753	3854	1257
754	3859	1252
755	3865	1247
756	3870	1242
757	3874	1237
758	3880	1232
759	3886	1227
760	3891	1222
761	3895	1216
762	3900	1211
763	3905	1206
764	3909	1200
765	3915	1195
766	3919	1190
767	3923	1185
768	3929	1180
769	3934	1175
770	3941	1170
771	3946	1165
772	3951	1160
773	3955	1155
774	3960	1149
775	3966	1144
776	3976	1141
777	3984	1136
778	3993	1132
779	4003	1129
780	4011	1124
781	4017	1120
782	4026	1115
783	4032	1111
784	4038	1106
785	4043	1100
786	4048	1095
787	4053	1090
788	4058	1085
789	4064	1080
790	4069	1075
791	4075	1070
792	4080	1065
793	4086	1060
794	4091	1055
795	4097	1050
796	4103	1045
797	4109	1040
798	4115	1035
799	4119	1029
800	4125	1025
801	4131	1020
802	4137	1015
803	4142	1009
804	4146	1004
805	4151	999
806	4156	994
807	4164	989
808	4168	984
809	4175	979
810	4180	974
811	4187	969
812	4192	964
813	4196	958
814	4200	953
815	4206	948
816	4211	943
817	4218	938
818	4223	933
819	4228	928
820	4232	922
821	4237	917
822	4243	912
823	4248	907
824	4253	902
825	4259	897
826	4265	892
827	4270	887
828	4276	882
829	4280	876
830	4285	871
831	4290	866
832	4296	861
833	4300	856
834	4305	850
835	4310	845
836	4315	840
837	4321	835
838	4327	830
839	4333	825
840	4339	820
841	4344	815
842	4349	810
843	4354	804
844	4359	799
845	4365	794
846	4369	789
847	4374	784
848	4379	779
849	4385	773
850	4393	769
851	4400	764
852	4408	759
853	4413	754
854	4419	749
855	4425	744
856	4430	739
857	4435	734
858	4440	728
859	4445	723
860	4449	718
861	4454	713
862	4460	708
863	4465	702
864	4470	697
865	4475	692
866	4481	687
867	4486	682
868	4491	677
869	4497	672
870	4503	667
871	4508	661
872	4513	656
873	4519	651
874	4524	646
875	4529	641
876	4535	636
877	4539	630
878	4545	625
879	4550	620
880	4557	615
881	4562	610
882	4567	605
883	4572	599
884	4576	594
885	4581	589
886	4587	584
887	4592	579
888	4597	574
889	4603	568
890	4608	563
891	4612	558
892	4617	553
893	4622	548
894	4626	542
895	4632	537
896	4638	532
897	4643	527
898	4648	522
899	4653	517
900	4658	511
901	4666	506
902	4671	501
903	4676	496
904	4681	491
905	4686	486
906	4691	481
907	4696	475
908	4700	470
909	4705	465
910	4710	460
911	4716	455
912	4720	449
913	4725	444
914	4730	439
915	4735	434
916	4739	429
917	4745	423
918	4749	418
919	4755	413
920	4760	408
921	4765	403
922	4770	397
923	4776	392
924	4782	387
925	4788	382
926	4794	377
927	4800	372
928	4805	367
929	4810	362
930	4816	356
931	4821	351
932	4827	346
933	4832	341
934	4838	336
935	4844	331
936	4848	325
937	4853	320
938	4859	315
939	4864	310
940	4869	305
941	4875	300
942	4880	295
943	4886	289
944	4892	284
945	4898	279
946	4903	274
947	4910	269
948	4916	264
949	4922	259
950	4928	253
951	4933	248
952	4937	243
953	4943	238
954	4948	233
955	4953	228
956	4959	222
957	4965	217
958	4975	212
959	4981	207
960	4986	202
961	4993	197
962	5000	192
963	5005	186
964	5010	181
965	5016	176
966	5022	171
967	5029	166
968	5033	161
969	5039	155
970	5044	150
971	5049	145
972	5055	140
973	5061	135
974	5067	129
975	5073	124
976	5079	119
977	5084	114
978	5090	109
979	5096	104
980	5101	98
981	5106	93
982	5111	88
983	5116	83
984	5123	78
985	5128	72
986	5133	67
987	5138	62
988	5143	57
989	5149	52
990	5154	46
991	5160	41
992	5166	36
993	5171	31
994	5175	26
995	5180	20
996	5186	15
997	5192	10
998	5198	5
999	5203	0
