iter	Passed	Remaining
0	8	4061
1	14	3587
2	21	3556
3	27	3370
4	32	3222
5	41	3386
6	47	3351
7	55	3408
8	61	3376
9	69	3402
10	73	3287
11	78	3205
12	82	3076
13	95	3320
14	101	3288
15	110	3356
16	117	3327
17	127	3423
18	134	3399
19	142	3418
20	148	3386
21	158	3443
22	166	3456
23	175	3487
24	181	3450
25	193	3529
26	203	3568
27	211	3573
28	222	3615
29	228	3573
30	236	3578
31	243	3566
32	248	3514
33	254	3494
34	260	3458
35	267	3448
36	271	3400
37	278	3390
38	284	3364
39	293	3376
40	304	3404
41	312	3406
42	319	3395
43	325	3372
44	332	3357
45	339	3349
46	345	3327
47	355	3349
48	362	3336
49	382	3440
50	392	3455
51	398	3432
52	407	3437
53	413	3417
54	424	3434
55	431	3424
56	441	3433
57	447	3412
58	458	3423
59	464	3409
60	481	3465
61	490	3461
62	499	3461
63	509	3469
64	516	3455
65	524	3452
66	532	3441
67	561	3564
68	572	3578
69	582	3575
70	590	3565
71	596	3545
72	603	3527
73	610	3516
74	620	3515
75	626	3493
76	632	3473
77	639	3462
78	647	3449
79	656	3446
80	663	3433
81	670	3418
82	678	3407
83	685	3395
84	693	3384
85	702	3380
86	713	3387
87	723	3387
88	731	3377
89	740	3373
90	749	3366
91	757	3359
92	768	3362
93	775	3350
94	780	3325
95	789	3320
96	794	3301
97	799	3280
98	805	3263
99	811	3247
100	819	3235
101	826	3224
102	836	3225
103	846	3221
104	855	3218
105	863	3209
106	873	3207
107	882	3202
108	889	3189
109	898	3183
110	906	3175
111	914	3169
112	922	3158
113	928	3145
114	936	3136
115	943	3124
116	951	3115
117	958	3102
118	964	3089
119	971	3077
120	983	3082
121	1001	3103
122	1037	3180
123	1043	3163
124	1049	3148
125	1055	3134
126	1062	3120
127	1071	3112
128	1076	3097
129	1087	3096
130	1094	3083
131	1102	3072
132	1109	3060
133	1116	3050
134	1123	3037
135	1134	3035
136	1140	3022
137	1151	3019
138	1157	3006
139	1161	2987
140	1169	2977
141	1176	2966
142	1186	2962
143	1196	2957
144	1202	2944
145	1215	2946
146	1235	2967
147	1245	2961
148	1251	2948
149	1261	2942
150	1269	2934
151	1277	2925
152	1286	2917
153	1294	2908
154	1301	2896
155	1308	2884
156	1316	2876
157	1322	2862
158	1330	2853
159	1337	2842
160	1349	2841
161	1356	2829
162	1364	2821
163	1371	2810
164	1381	2805
165	1389	2794
166	1396	2784
167	1403	2773
168	1413	2767
169	1419	2754
170	1425	2743
171	1432	2732
172	1439	2721
173	1447	2712
174	1452	2697
175	1459	2686
176	1467	2678
177	1474	2666
178	1485	2664
179	1496	2660
180	1507	2656
181	1516	2649
182	1524	2640
183	1536	2637
184	1545	2631
185	1555	2626
186	1582	2649
187	1593	2644
188	1599	2632
189	1608	2624
190	1614	2611
191	1620	2599
192	1625	2585
193	1634	2577
194	1640	2565
195	1648	2556
196	1654	2545
197	1663	2537
198	1671	2528
199	1679	2519
200	1681	2501
201	1695	2501
202	1699	2486
203	1709	2481
204	1717	2471
205	1723	2459
206	1732	2452
207	1737	2439
208	1745	2430
209	1753	2421
210	1760	2411
211	1768	2402
212	1780	2398
213	1788	2389
214	1796	2380
215	1803	2371
216	1809	2359
217	1816	2349
218	1824	2340
219	1831	2330
220	1838	2321
221	1847	2313
222	1853	2302
223	1860	2292
224	1866	2281
225	1872	2270
226	1879	2260
227	1886	2250
228	1894	2241
229	1900	2230
230	1908	2221
231	1915	2212
232	1922	2203
233	1931	2195
234	1938	2185
235	1944	2175
236	1952	2166
237	1960	2158
238	1966	2147
239	1971	2135
240	1979	2127
241	1985	2116
242	1992	2107
243	2001	2099
244	2012	2094
245	2019	2085
246	2029	2078
247	2035	2068
248	2043	2060
249	2050	2050
250	2057	2041
251	2063	2030
252	2070	2021
253	2077	2011
254	2084	2002
255	2091	1993
256	2097	1983
257	2106	1975
258	2112	1965
259	2119	1956
260	2129	1950
261	2136	1941
262	2145	1933
263	2152	1923
264	2161	1917
265	2168	1907
266	2178	1901
267	2188	1894
268	2196	1886
269	2207	1880
270	2214	1871
271	2224	1864
272	2230	1854
273	2241	1848
274	2246	1838
275	2255	1830
276	2262	1821
277	2273	1815
278	2281	1807
279	2291	1800
280	2297	1790
281	2305	1782
282	2313	1774
283	2318	1763
284	2327	1756
285	2337	1749
286	2344	1739
287	2349	1729
288	2357	1721
289	2365	1712
290	2374	1705
291	2382	1697
292	2389	1688
293	2397	1679
294	2405	1671
295	2412	1662
296	2421	1654
297	2429	1646
298	2437	1638
299	2443	1628
300	2450	1619
301	2456	1610
302	2462	1600
303	2469	1592
304	2475	1582
305	2482	1573
306	2490	1565
307	2498	1557
308	2505	1548
309	2512	1539
310	2520	1531
311	2527	1523
312	2533	1513
313	2541	1505
314	2546	1495
315	2553	1486
316	2560	1478
317	2566	1468
318	2651	1504
319	2662	1497
320	2671	1489
321	2678	1480
322	2686	1472
323	2692	1462
324	2705	1456
325	2713	1448
326	2722	1440
327	2731	1432
328	2733	1420
329	2741	1412
330	2752	1405
331	2761	1397
332	2782	1395
333	2790	1386
334	2798	1378
335	2808	1370
336	2816	1362
337	2823	1353
338	2830	1344
339	2839	1336
340	2846	1327
341	2855	1319
342	2862	1310
343	2870	1301
344	2878	1293
345	2887	1285
346	2896	1277
347	2906	1269
348	2914	1261
349	2921	1251
350	2926	1242
351	2935	1234
352	2941	1225
353	2949	1216
354	2958	1208
355	2967	1200
356	2973	1191
357	2980	1182
358	2988	1173
359	2995	1164
360	3004	1156
361	3011	1147
362	3018	1139
363	3027	1131
364	3035	1122
365	3043	1114
366	3052	1106
367	3058	1096
368	3072	1090
369	3079	1082
370	3087	1073
371	3093	1064
372	3101	1055
373	3108	1047
374	3114	1038
375	3120	1029
376	3126	1020
377	3134	1011
378	3141	1002
379	3148	994
380	3155	985
381	3163	977
382	3172	969
383	3179	960
384	3188	952
385	3195	943
386	3202	935
387	3216	928
388	3225	920
389	3233	912
390	3240	903
391	3246	894
392	3254	886
393	3266	878
394	3272	870
395	3278	860
396	3287	852
397	3297	845
398	3304	836
399	3313	828
400	3322	820
401	3331	812
402	3336	803
403	3346	795
404	3354	786
405	3360	778
406	3371	770
407	3382	762
408	3390	754
409	3400	746
410	3407	737
411	3416	729
412	3424	721
413	3431	712
414	3440	704
415	3448	696
416	3456	688
417	3469	680
418	3478	672
419	3487	664
420	3497	656
421	3503	647
422	3516	640
423	3523	631
424	3534	623
425	3547	616
426	3554	607
427	3563	599
428	3572	591
429	3583	583
430	3590	574
431	3597	566
432	3603	557
433	3613	549
434	3623	541
435	3633	533
436	3640	524
437	3671	519
438	3685	512
439	3696	504
440	3705	495
441	3714	487
442	3725	479
443	3732	470
444	3743	462
445	3749	453
446	3762	446
447	3769	437
448	3777	429
449	3785	420
450	3792	412
451	3799	403
452	3805	394
453	3812	386
454	3820	377
455	3828	369
456	3833	360
457	3843	352
458	3850	343
459	3861	335
460	3868	327
461	3877	318
462	3884	310
463	3895	302
464	3903	293
465	3912	285
466	3920	277
467	3930	268
468	3938	260
469	3946	251
470	3957	243
471	3973	235
472	3984	227
473	3995	219
474	4003	210
475	4018	202
476	4028	194
477	4035	185
478	4044	177
479	4052	168
480	4062	160
481	4070	152
482	4081	143
483	4095	135
484	4112	127
485	4118	118
486	4128	110
487	4134	101
488	4141	93
489	4147	84
490	4153	76
491	4161	67
492	4168	59
493	4176	50
494	4184	42
495	4192	33
496	4199	25
497	4205	16
498	4212	8
499	4219	0
