iter	Logloss
0	0.6814802272
1	0.6702303454
2	0.6612379156
3	0.6520512627
4	0.643252412
5	0.6357349913
6	0.6294830555
7	0.6247971157
8	0.6186292132
9	0.6121238524
10	0.6078604384
11	0.6040154483
12	0.6004901684
13	0.5969055713
14	0.5934807243
15	0.5901702147
16	0.5867443473
17	0.5835576301
18	0.5796382596
19	0.5755755452
20	0.5720448329
21	0.5688999329
22	0.5660790078
23	0.5626317473
24	0.5600639426
25	0.5575128096
26	0.5552817772
27	0.5537604652
28	0.5510054049
29	0.5485532164
30	0.5462878604
31	0.5443274725
32	0.5425951523
33	0.5405771714
34	0.5391074277
35	0.5374651264
36	0.5368020779
37	0.5354050533
38	0.5339791371
39	0.532533984
40	0.531381793
41	0.5298782319
42	0.5286724984
43	0.5272187302
44	0.5259493608
45	0.5248935279
46	0.523491539
47	0.5224402051
48	0.5213739094
49	0.5205287837
50	0.5196913837
51	0.5188331989
52	0.5178586208
53	0.5171855446
54	0.516213582
55	0.5153014788
56	0.5145371323
57	0.5140328293
58	0.5129057109
59	0.511943627
60	0.5110238104
61	0.5102945356
62	0.5094355745
63	0.5086223553
64	0.5080011775
65	0.5071423759
66	0.5061346003
67	0.505320866
68	0.5045192159
69	0.5039061387
70	0.5031392438
71	0.5024263188
72	0.5017497017
73	0.5010123321
74	0.5002626851
75	0.499521839
76	0.4989633427
77	0.4983481628
78	0.4976208988
79	0.4967865819
80	0.4962684563
81	0.4957069389
82	0.495009299
83	0.494568499
84	0.494001903
85	0.4936087332
86	0.4931468548
87	0.49258852
88	0.4922235001
89	0.4917955252
90	0.4913323525
91	0.4908196909
92	0.4904459735
93	0.4900706738
94	0.4896676244
95	0.489180606
96	0.4887526311
97	0.4884935014
98	0.4881425081
99	0.4875077524
100	0.4871851339
101	0.4868006917
102	0.4864790483
103	0.486158215
104	0.4856022814
105	0.485289302
106	0.4848212381
107	0.4843243781
108	0.4837913793
109	0.483537877
110	0.4832698732
111	0.4828318667
112	0.4823755766
113	0.4818596551
114	0.4813850188
115	0.4810040249
116	0.4808679192
117	0.4803831631
118	0.4800994557
119	0.4796917603
120	0.4793798282
121	0.479095563
122	0.478812996
123	0.4786669135
124	0.4781700195
125	0.4778117053
126	0.4775060406
127	0.4772123993
128	0.4768763996
129	0.4766053754
130	0.4762052549
131	0.4759971315
132	0.4757193716
133	0.4754335997
134	0.4752210216
135	0.474999618
136	0.4746321038
137	0.4742430143
138	0.4737935352
139	0.4735163738
140	0.4732935124
141	0.473064516
142	0.4728608217
143	0.4725773447
144	0.4721994876
145	0.4718669808
146	0.4715304521
147	0.4711714665
148	0.4710511407
149	0.4708899337
150	0.4706507884
151	0.4703180311
152	0.4699578316
153	0.4696351393
154	0.4691706774
155	0.4690058958
156	0.4687621621
157	0.4684049841
158	0.4681195443
159	0.4679554062
160	0.4674915044
161	0.4671941206
162	0.4670322206
163	0.4668379446
164	0.4665099655
165	0.4662500614
166	0.4660530282
167	0.4658139833
168	0.4656586529
169	0.4654443287
170	0.4652557504
171	0.46508172
172	0.4647789973
173	0.4645221184
174	0.4643208476
175	0.4641292638
176	0.4637864219
177	0.4636379588
178	0.4635551722
179	0.4633718001
180	0.4629021323
181	0.4627786718
182	0.4626233199
183	0.4623693586
184	0.4621023666
185	0.461972946
186	0.4618210285
187	0.4616147005
188	0.4615821685
189	0.4613248027
190	0.4610041876
191	0.4607896196
192	0.4606589434
193	0.4604000547
194	0.4603094783
195	0.460094946
196	0.4599298291
197	0.4597790798
198	0.4597185748
199	0.459405481
200	0.459405481
201	0.4592201397
202	0.4592007881
203	0.4589748091
204	0.4587231387
205	0.4586632518
206	0.4585306046
207	0.4584910003
208	0.4582501896
209	0.4581417081
210	0.4578754555
211	0.4577315119
212	0.4575673432
213	0.4572139394
214	0.4571055489
215	0.4568616998
216	0.4567102349
217	0.4565570363
218	0.4563953103
219	0.4561858188
220	0.4559591012
221	0.4555584848
222	0.4552747744
223	0.4550048058
224	0.4546301453
225	0.4545496285
226	0.4543635189
227	0.4541467256
228	0.453842982
229	0.4536049814
230	0.4534155783
231	0.4529945914
232	0.452667611
233	0.4524845988
234	0.4521687196
235	0.4520247511
236	0.4516750545
237	0.4513962583
238	0.4511849533
239	0.4510815307
240	0.4507766056
241	0.4506090814
242	0.4505381031
243	0.4503897178
244	0.4500057247
245	0.4498705588
246	0.4497201302
247	0.4493821437
248	0.4491778599
249	0.4490012492
250	0.4489091019
251	0.4486538489
252	0.4485686243
253	0.4483516861
254	0.4481121941
255	0.4479920761
256	0.4476288476
257	0.4474209614
258	0.4471523208
259	0.446871868
260	0.4466904147
261	0.4464418571
262	0.4462583164
263	0.4460734011
264	0.4458874464
265	0.4456333274
266	0.4454276584
267	0.4450672008
268	0.4448953905
269	0.4447913751
270	0.4443986787
271	0.4442525076
272	0.4439489689
273	0.4436156985
274	0.4433902964
275	0.4431902825
276	0.4428575853
277	0.4427573103
278	0.4424983106
279	0.442257286
280	0.4419808631
281	0.4418028257
282	0.441637842
283	0.4413007081
284	0.4410033429
285	0.4407434388
286	0.4405897614
287	0.4403802442
288	0.4400808925
289	0.439730972
290	0.4394918584
291	0.4394193319
292	0.4390582582
293	0.4387527993
294	0.4385396547
295	0.4383827322
296	0.4383009889
297	0.4382162938
298	0.4380654141
299	0.4380405697
300	0.4378102236
301	0.4376792105
302	0.437404891
303	0.4371869914
304	0.4371362235
305	0.4368630749
306	0.4367659793
307	0.4365567625
308	0.4363718467
309	0.4361916275
310	0.4359803064
311	0.4356668609
312	0.4354680452
313	0.4352722424
314	0.4351172055
315	0.4350208888
316	0.4346811365
317	0.4344460706
318	0.4343507039
319	0.4342246462
320	0.4340022424
321	0.43393615
322	0.4338272859
323	0.4336428594
324	0.4335211194
325	0.4333411849
326	0.4331699086
327	0.4329551652
328	0.4329550706
329	0.4326660027
330	0.4325554252
331	0.4325121525
332	0.4322735054
333	0.4321431046
334	0.4318938575
335	0.4317864369
336	0.4316862393
337	0.4315118716
338	0.4312748535
339	0.4312606428
340	0.4311566232
341	0.4310502723
342	0.4309588739
343	0.430695059
344	0.430677648
345	0.4306116489
346	0.4305298789
347	0.4303983031
348	0.4301051698
349	0.4299164696
350	0.4297271236
351	0.4296887052
352	0.4296620238
353	0.4293999226
354	0.4292677177
355	0.4292517023
356	0.4291429102
357	0.4289277305
358	0.4286423123
359	0.4283872328
360	0.4281359564
361	0.4278546233
362	0.4276737317
363	0.4275121315
364	0.4274075074
365	0.4272537749
366	0.4270816847
367	0.4269489004
368	0.4267542488
369	0.4264375948
370	0.4262676753
371	0.4261438692
372	0.4258847267
373	0.4258090198
374	0.4256956612
375	0.4254961409
376	0.4253101268
377	0.4250522921
378	0.4248113631
379	0.4247335657
380	0.4244845462
381	0.4242763107
382	0.4242341103
383	0.4241447574
384	0.4239760794
385	0.4239285923
386	0.423870545
387	0.4238298248
388	0.4236916346
389	0.4232230901
390	0.4228720835
391	0.422636375
392	0.4223633711
393	0.4220763003
394	0.4218230488
395	0.4216271205
396	0.4214597525
397	0.4214237135
398	0.4213021497
399	0.4209008147
400	0.420710799
401	0.4205109204
402	0.4202258563
403	0.4199876488
404	0.4197736829
405	0.4195019745
406	0.4193334572
407	0.4193211287
408	0.4192063292
409	0.4190417592
410	0.4189220345
411	0.4186918552
412	0.4186199822
413	0.4184372027
414	0.4183048283
415	0.4180973365
416	0.4180078827
417	0.4179038517
418	0.4177947464
419	0.4177782514
420	0.417593249
421	0.4174245222
422	0.4172929924
423	0.41714464
424	0.4170194903
425	0.4168786232
426	0.4165160073
427	0.4163075298
428	0.4160803202
429	0.4159278783
430	0.4158415436
431	0.4156970139
432	0.4155105425
433	0.415494202
434	0.415373544
435	0.4152193807
436	0.4151964852
437	0.4150556279
438	0.4148583143
439	0.414774787
440	0.4146824141
441	0.4145607639
442	0.414459383
443	0.4141242837
444	0.41406906
445	0.4139653294
446	0.4137172218
447	0.4135441273
448	0.4134692313
449	0.4132767261
450	0.4130465887
451	0.4129966685
452	0.4128558527
453	0.4126530795
454	0.4125694037
455	0.4125219403
456	0.4123824244
457	0.4122503835
458	0.4120524452
