iter	Passed	Remaining
0	8	4392
1	13	3439
2	22	3749
3	29	3614
4	36	3656
5	42	3521
6	47	3325
7	55	3402
8	61	3380
9	68	3338
10	73	3249
11	77	3164
12	83	3123
13	89	3123
14	99	3223
15	107	3258
16	112	3185
17	119	3195
18	125	3179
19	130	3135
20	137	3124
21	144	3147
22	150	3126
23	156	3104
24	161	3068
25	167	3062
26	172	3023
27	177	2996
28	187	3048
29	193	3024
30	199	3022
31	208	3045
32	215	3051
33	222	3055
34	229	3055
35	237	3055
36	242	3034
37	246	2991
38	254	3009
39	261	3006
40	266	2978
41	273	2987
42	281	2986
43	287	2981
44	293	2966
45	300	2965
46	306	2954
47	313	2950
48	321	2961
49	327	2944
50	343	3025
51	351	3025
52	358	3026
53	367	3036
54	373	3025
55	378	3004
56	391	3039
57	397	3029
58	405	3034
59	411	3017
60	418	3014
61	423	2994
62	434	3012
63	440	3002
64	450	3014
65	458	3014
66	464	3001
67	474	3013
68	482	3012
69	491	3019
70	502	3035
71	510	3032
72	518	3033
73	525	3023
74	530	3005
75	536	2992
76	548	3012
77	554	2999
78	562	2997
79	569	2989
80	576	2981
81	583	2975
82	593	2980
83	599	2969
84	606	2960
85	611	2944
86	616	2928
87	623	2920
88	630	2911
89	637	2905
90	647	2909
91	653	2896
92	661	2893
93	666	2878
94	672	2866
95	679	2857
96	684	2844
97	689	2828
98	697	2823
99	704	2817
100	712	2813
101	718	2804
102	723	2788
103	730	2782
104	738	2778
105	746	2773
106	753	2765
107	762	2766
108	768	2756
109	778	2759
110	801	2807
111	814	2820
112	822	2816
113	829	2807
114	839	2810
115	850	2815
116	860	2816
117	866	2804
118	874	2800
119	880	2788
120	887	2780
121	895	2773
122	907	2781
123	916	2778
124	923	2771
125	930	2762
126	936	2750
127	945	2746
128	954	2744
129	976	2779
130	989	2788
131	1003	2797
132	1015	2802
133	1023	2795
134	1031	2788
135	1042	2789
136	1053	2790
137	1068	2804
138	1082	2810
139	1097	2821
140	1105	2814
141	1114	2810
142	1122	2802
143	1131	2797
144	1137	2784
145	1144	2775
146	1152	2768
147	1160	2761
148	1166	2747
149	1174	2740
150	1180	2727
151	1188	2721
152	1208	2741
153	1217	2735
154	1225	2728
155	1235	2724
156	1244	2718
157	1253	2712
158	1261	2705
159	1272	2703
160	1280	2695
161	1290	2692
162	1296	2679
163	1303	2670
164	1310	2661
165	1318	2652
166	1327	2646
167	1334	2637
168	1340	2626
169	1347	2616
170	1356	2609
171	1363	2600
172	1373	2596
173	1382	2590
174	1395	2591
175	1411	2597
176	1420	2592
177	1431	2589
178	1441	2585
179	1450	2578
180	1461	2575
181	1468	2566
182	1480	2565
183	1492	2562
184	1503	2560
185	1513	2554
186	1522	2548
187	1531	2541
188	1538	2531
189	1544	2520
190	1552	2511
191	1561	2504
192	1571	2500
193	1577	2487
194	1583	2477
195	1590	2467
196	1596	2455
197	1602	2444
198	1610	2436
199	1614	2421
200	1622	2413
201	1631	2406
202	1641	2401
203	1649	2394
204	1657	2385
205	1663	2373
206	1673	2368
207	1680	2358
208	1690	2354
209	1697	2343
210	1706	2336
211	1715	2329
212	1722	2321
213	1735	2319
214	1740	2307
215	1751	2302
216	1756	2290
217	1762	2279
218	1773	2275
219	1781	2267
220	1790	2260
221	1797	2250
222	1805	2243
223	1813	2234
224	1822	2226
225	1828	2216
226	1836	2208
227	1842	2197
228	1851	2191
229	1858	2181
230	1868	2175
231	1889	2182
232	1899	2176
233	1905	2165
234	1912	2156
235	1921	2149
236	1928	2139
237	1935	2130
238	1941	2120
239	1948	2110
240	1956	2102
241	1963	2093
242	1971	2085
243	1978	2076
244	1986	2067
245	1993	2058
246	2000	2048
247	2006	2039
248	2016	2032
249	2022	2022
250	2031	2015
251	2038	2005
252	2049	2000
253	2056	1991
254	2064	1983
255	2072	1975
256	2084	1970
257	2099	1969
258	2104	1958
259	2110	1948
260	2118	1939
261	2124	1929
262	2133	1922
263	2143	1915
264	2154	1910
265	2165	1905
266	2175	1898
267	2183	1890
268	2188	1879
269	2197	1871
270	2204	1862
271	2211	1853
272	2217	1844
273	2226	1836
274	2236	1830
275	2257	1831
276	2266	1824
277	2273	1815
278	2280	1806
279	2286	1796
280	2292	1786
281	2305	1782
282	2315	1775
283	2324	1767
284	2334	1760
285	2342	1752
286	2371	1759
287	2379	1751
288	2386	1742
289	2396	1735
290	2404	1726
291	2410	1717
292	2417	1707
293	2424	1698
294	2434	1691
295	2440	1681
296	2447	1672
297	2455	1664
298	2461	1654
299	2469	1646
300	2476	1636
301	2483	1627
302	2488	1618
303	2495	1609
304	2502	1599
305	2508	1590
306	2518	1583
307	2529	1577
308	2541	1570
309	2551	1563
310	2559	1555
311	2566	1546
312	2574	1538
313	2581	1529
314	2589	1520
315	2598	1512
316	2605	1504
317	2614	1496
318	2621	1487
319	2630	1479
320	2637	1470
321	2645	1462
322	2653	1453
323	2660	1445
324	2667	1436
325	2678	1429
326	2686	1421
327	2693	1412
328	2699	1403
329	2708	1395
330	2714	1386
331	2726	1379
332	2734	1371
333	2752	1368
334	2756	1357
335	2802	1367
336	2811	1359
337	2818	1350
338	2825	1342
339	2836	1334
340	2845	1326
341	2853	1318
342	2864	1311
343	2871	1302
344	2880	1293
345	2888	1285
346	2897	1277
347	2904	1268
348	2912	1259
349	2920	1251
350	2931	1244
351	2937	1235
352	2945	1226
353	2954	1218
354	2965	1211
355	2973	1202
356	2981	1194
357	2988	1185
358	2996	1177
359	3003	1168
360	3010	1159
361	3016	1149
362	3026	1142
363	3033	1133
364	3042	1125
365	3048	1116
366	3057	1107
367	3064	1099
368	3069	1089
369	3077	1081
370	3085	1072
371	3097	1065
372	3107	1058
373	3114	1049
374	3120	1040
375	3130	1032
376	3139	1024
377	3146	1015
378	3152	1006
379	3163	999
380	3172	991
381	3180	982
382	3197	976
383	3206	968
384	3211	959
385	3219	950
386	3228	942
387	3236	934
388	3247	926
389	3254	917
390	3261	909
391	3269	900
392	3278	892
393	3286	884
394	3298	876
395	3311	869
396	3319	861
397	3331	853
398	3341	845
399	3349	837
400	3363	830
401	3385	825
402	3395	817
403	3404	809
404	3414	800
405	3424	792
406	3431	784
407	3440	775
408	3446	766
409	3454	758
410	3462	749
411	3468	740
412	3478	732
413	3486	724
414	3495	716
415	3503	707
416	3514	699
417	3522	691
418	3531	682
419	3544	675
420	3556	667
421	3563	658
422	3568	649
423	3577	641
424	3591	633
425	3597	624
426	3608	616
427	3618	608
428	3627	600
429	3634	591
430	3643	583
431	3648	574
432	3657	566
433	3665	557
434	3675	549
435	3681	540
436	3690	532
437	3696	523
438	3706	515
439	3711	506
440	3720	497
441	3727	489
442	3733	480
443	3742	472
444	3748	463
445	3758	455
446	3764	446
447	3773	438
448	3782	429
449	3793	421
450	3801	412
451	3808	404
452	3816	395
453	3825	387
454	3832	379
455	3840	370
456	3850	362
457	3857	353
458	3866	345
459	3874	336
460	3884	328
461	3891	320
462	3898	311
463	3906	303
464	3911	294
465	3918	285
466	3925	277
467	3932	268
468	3939	260
469	3945	251
470	3952	243
471	3959	234
472	3967	226
473	3972	217
474	3979	209
475	3987	201
476	3995	192
477	4004	184
478	4010	175
479	4018	167
480	4026	159
481	4033	150
482	4041	142
483	4050	133
484	4057	125
485	4066	117
486	4073	108
487	4081	100
488	4088	91
489	4105	83
490	4113	75
491	4120	67
492	4126	58
493	4132	50
494	4138	41
495	4148	33
496	4153	25
497	4159	16
498	4168	8
499	4176	0
