iter	Passed	Remaining
398	3467	877
399	3474	868
400	3483	860
401	3567	869
402	3576	860
403	3591	853
404	3626	850
405	3635	841
406	3647	833
407	3654	824
408	3663	815
409	3670	805
410	3677	796
411	3684	786
412	3690	777
413	3698	768
414	3706	759
415	3714	749
416	3719	740
417	3729	731
418	3734	721
419	3741	712
420	3749	703
421	3761	695
422	3768	685
423	3778	677
424	3785	667
425	3795	659
426	3804	650
427	3812	641
428	3819	632
429	3831	623
430	3844	615
431	3851	606
432	3861	597
433	3868	588
434	3877	579
435	3887	570
436	3899	562
437	3911	553
438	3919	544
439	3928	535
440	3935	526
441	3943	517
442	3950	508
443	3961	499
444	3968	490
445	3979	481
446	3992	473
447	4005	464
448	4017	456
449	4023	447
450	4032	438
451	4040	429
452	4050	420
453	4058	411
454	4066	402
455	4076	393
456	4084	384
457	4095	375
458	4104	366
459	4113	357
460	4119	348
461	4129	339
462	4135	330
463	4144	321
464	4150	312
465	4159	303
466	4165	294
467	4174	285
468	4181	276
469	4190	267
470	4199	258
471	4208	249
472	4216	240
473	4224	231
474	4231	222
475	4241	213
476	4251	204
477	4263	196
478	4270	187
479	4280	178
480	4291	169
481	4296	160
482	4306	151
483	4313	142
484	4324	133
485	4332	124
486	4342	115
487	4349	106
488	4360	98
489	4370	89
490	4378	80
491	4384	71
492	4394	62
493	4400	53
494	4410	44
495	4420	35
496	4429	26
497	4438	17
498	4444	8
499	4453	0
