iter	Logloss
118	0.4793894143
119	0.4789715966
120	0.4785926149
121	0.4785811242
122	0.478337137
123	0.4780651773
124	0.4778405238
125	0.4774243937
126	0.477191468
127	0.4768083936
128	0.4764753318
129	0.476153291
130	0.4760495756
131	0.4758165786
132	0.4756366152
133	0.4751627503
134	0.4747593391
135	0.4745564645
136	0.474384365
137	0.4740562817
138	0.4739202258
139	0.4737086679
140	0.4734413496
141	0.4731950187
142	0.4728165844
143	0.4725235543
144	0.4724004141
145	0.4721606925
146	0.4719655844
147	0.471661078
148	0.4713433482
149	0.4709222215
150	0.4705734028
151	0.4701970423
152	0.4697473123
153	0.4696369669
154	0.469492719
155	0.469319645
156	0.4690311592
157	0.4688689803
158	0.4685384247
159	0.4683907539
160	0.4681930279
161	0.4678296018
162	0.467536039
163	0.4671780302
164	0.4670493913
165	0.4668037883
166	0.4664483816
167	0.4661524517
168	0.4659396739
169	0.4657212894
170	0.4654999611
171	0.4653477303
172	0.4649837542
173	0.464642023
174	0.4645441981
175	0.4643544587
176	0.464159067
177	0.4637770024
178	0.4632132083
179	0.4625363036
180	0.4621786126
181	0.4619915512
182	0.4618779924
183	0.4615794223
184	0.4615794197
185	0.4614365727
186	0.4613334412
187	0.4610826218
188	0.4606610476
189	0.4602789891
190	0.460013102
191	0.4597442769
192	0.4595645642
193	0.459131665
194	0.4589947937
195	0.4588222258
196	0.4584197608
197	0.4582882362
198	0.4578519116
199	0.457779042
200	0.4575623057
201	0.4574618452
202	0.4572291161
203	0.4569653477
204	0.4567637234
205	0.456620655
206	0.4564041138
207	0.4562537079
208	0.4559917298
209	0.4557068309
210	0.4554103695
211	0.4551017927
212	0.4549024672
213	0.4547115323
214	0.4542237677
215	0.4539646141
216	0.4536652723
217	0.4534736001
218	0.4532217442
219	0.452972567
220	0.4527331556
221	0.4524755672
222	0.4521777029
223	0.4520580511
224	0.4516625738
225	0.4514904941
226	0.4511331632
227	0.4508814935
228	0.4505863172
229	0.4505587107
230	0.4504916285
231	0.4502491235
232	0.450105218
233	0.4498647843
234	0.4497231837
235	0.4494937654
236	0.4493530624
237	0.4491045483
238	0.4489410413
239	0.4488008694
240	0.4485777
241	0.448349189
242	0.4481231525
243	0.4478563582
244	0.447725006
245	0.4474755442
246	0.4473022653
247	0.4471555857
248	0.447018689
249	0.4466462985
250	0.4464407249
251	0.4462724343
252	0.446155306
253	0.4459536314
254	0.4457332232
255	0.4455788068
256	0.4453337878
257	0.4450964067
258	0.4448695432
259	0.4447260121
260	0.4445136868
261	0.4442193853
262	0.4440915657
263	0.4440223836
264	0.4438600548
265	0.4436406318
266	0.4435162555
267	0.4432522999
268	0.4429994918
269	0.4426902571
270	0.44259522
271	0.4421962968
272	0.4419433076
273	0.4417873122
274	0.4416476756
275	0.4414132505
276	0.4412618457
277	0.4409520374
278	0.4408059357
279	0.4406535768
280	0.4404141661
281	0.4401083019
282	0.4398693276
283	0.4396616596
284	0.4394096067
285	0.4391334967
286	0.4389898819
287	0.4388982645
288	0.4386773684
289	0.4384011777
290	0.4382486031
291	0.4381000268
292	0.4378177906
293	0.4376111061
294	0.4375212719
295	0.4373324299
296	0.4370682177
297	0.4370225811
298	0.43692654
299	0.4367699081
300	0.43660631
301	0.4364040377
302	0.4362947877
303	0.4361095477
304	0.4359793842
305	0.4358212434
306	0.4356054238
307	0.4354732713
308	0.4351660551
309	0.4349135273
310	0.4348531361
311	0.4347885946
312	0.4345616035
313	0.4344601983
314	0.4342615982
315	0.4340956052
316	0.4339686853
317	0.4336202679
318	0.4334382026
319	0.4333355216
320	0.4333228624
321	0.4331126523
322	0.4330052659
323	0.4327536174
324	0.4326549311
325	0.4323450965
326	0.4322462753
327	0.4320388007
328	0.4319129711
329	0.431737774
330	0.4315407152
331	0.4313575279
332	0.4311180835
333	0.4310260584
334	0.4307769537
335	0.4305699421
336	0.4303375943
337	0.430057728
338	0.4299504503
339	0.4296924145
340	0.4296015427
341	0.4293868215
342	0.4290920341
343	0.4289199675
344	0.4287395498
345	0.4285415235
346	0.4283398869
347	0.4280951349
348	0.4279066084
349	0.4276525878
350	0.427414733
351	0.4271448634
352	0.4269112264
353	0.426716389
354	0.4266645389
355	0.4264676764
356	0.4262980813
357	0.4262436593
358	0.4259967522
359	0.4257628367
360	0.4254979395
361	0.4253294431
362	0.4252017928
363	0.4249678291
364	0.4246890333
365	0.4245925781
366	0.4244090893
367	0.4242346997
368	0.4239161249
369	0.4235299482
370	0.4232654102
371	0.4230779594
372	0.4228853917
373	0.4224716112
374	0.4222291954
375	0.4220426648
376	0.4218810416
377	0.4216923528
378	0.4215874905
379	0.4215067383
380	0.4211937811
381	0.4210134302
382	0.4206943818
383	0.4204786395
384	0.4202309644
385	0.4200273886
386	0.4198508833
387	0.4194528831
388	0.4191805558
389	0.4189437576
390	0.4185568602
391	0.418427758
392	0.4182477207
393	0.4180657502
394	0.4179823513
395	0.4177552147
396	0.4175497705
397	0.417397714
398	0.4172764586
399	0.4170965597
400	0.4169572983
401	0.4168503532
402	0.4166897943
403	0.4165427927
404	0.416440553
405	0.4163095735
406	0.4161668881
407	0.4158588409
408	0.4155976308
409	0.415443878
410	0.4153044264
411	0.4150854972
412	0.4147154645
413	0.4145160456
414	0.4144049343
415	0.4143687734
416	0.4143622957
417	0.4140621591
418	0.4138114981
419	0.4136091457
420	0.4134318281
421	0.4133011816
422	0.4132081709
423	0.4130222484
424	0.4128624326
425	0.4127609705
426	0.4125697206
427	0.4123731919
428	0.4122821547
429	0.4121649822
430	0.4120476926
431	0.411744862
432	0.4114455075
433	0.4113285317
434	0.4113083513
435	0.4110945617
436	0.410868554
437	0.4107679689
438	0.4105690884
439	0.410302095
440	0.4101091364
441	0.4099154363
442	0.4097240106
443	0.409471605
444	0.4093032216
445	0.4089903024
446	0.4087009432
447	0.4084793857
448	0.4083580961
449	0.4082004723
450	0.4081644063
451	0.4080090339
452	0.407801463
453	0.4077068843
454	0.4076218459
455	0.407374659
456	0.4072968351
457	0.4072095003
458	0.4069645467
459	0.4068285916
460	0.4067949844
461	0.4065607391
462	0.4063510262
463	0.4060631105
464	0.4058666803
465	0.4057022707
466	0.4055407843
467	0.405382397
468	0.4052565406
469	0.4050955868
470	0.4049509363
471	0.4047884154
472	0.4045441084
473	0.4043483476
474	0.4042771074
475	0.4041173501
476	0.4039375207
477	0.4036835197
478	0.4035300052
479	0.4034267179
480	0.4032534756
481	0.4030551745
482	0.4028955437
483	0.402502133
484	0.4022444665
485	0.4020618697
486	0.4018052084
487	0.4016774203
488	0.4015096127
489	0.4012634404
490	0.401109662
491	0.4007016676
492	0.4006304715
493	0.4004036514
494	0.4002100839
495	0.3999421988
496	0.3998464832
497	0.3996821609
498	0.3995951053
499	0.3994496684
