iter	Passed	Remaining
436	3698	533
437	3711	525
438	3719	516
439	3730	508
440	3736	499
441	3748	491
442	3758	483
443	3765	474
444	3775	466
445	3782	457
446	3793	449
447	3801	441
448	3811	432
449	3818	424
450	3827	415
451	3832	407
452	3841	398
453	3848	389
454	3859	381
455	3865	373
456	3873	364
457	3880	355
458	3886	347
459	3895	338
460	3902	330
461	3910	321
462	3928	313
463	3935	305
464	3945	296
465	3951	288
466	3960	279
467	3967	271
468	3976	262
469	3982	254
470	3992	245
471	3999	237
472	4011	228
473	4017	220
474	4025	211
475	4032	203
476	4047	195
477	4056	186
478	4064	178
479	4073	169
480	4080	161
481	4090	152
482	4097	144
483	4106	135
484	4114	127
485	4123	118
486	4129	110
487	4136	101
488	4143	93
489	4152	84
490	4161	76
491	4170	67
492	4178	59
493	4188	50
494	4194	42
495	4205	33
496	4213	25
497	4225	16
498	4231	8
499	4240	0
