iter	Logloss
0	0.6817092593
1	0.6709320816
2	0.6613236565
3	0.6526752041
4	0.6436623711
5	0.6373271173
6	0.6299792574
7	0.6228954449
8	0.6182522274
9	0.6122063709
10	0.6070818979
11	0.6031398096
12	0.5995161962
13	0.595536043
14	0.5912236454
15	0.5878176874
16	0.5842785165
17	0.5810882593
18	0.5773922467
19	0.5747336621
20	0.5720163042
21	0.5692745343
22	0.5666579687
23	0.5652514811
24	0.5626923733
25	0.56007381
26	0.5572237824
27	0.5553473445
28	0.5531893948
29	0.5509021646
30	0.5485512346
31	0.5465904228
32	0.544361343
33	0.5429576175
34	0.5411103435
35	0.5400322863
36	0.5385931858
37	0.537192478
38	0.5358754767
39	0.5348659806
40	0.5333842723
41	0.5322674156
42	0.530887479
43	0.5297074602
44	0.5288360546
45	0.5278877999
46	0.5267479011
47	0.5256614929
48	0.5245572024
49	0.5232096018
50	0.5226877552
51	0.521533568
52	0.5202892829
53	0.5191448204
54	0.5183789327
55	0.5171316525
56	0.5163275012
57	0.515365176
58	0.5144642711
59	0.513386029
60	0.512425791
61	0.5114409983
62	0.5105674659
63	0.5097240676
64	0.5088310261
65	0.5082169258
66	0.5071767178
67	0.5064366212
68	0.505915729
69	0.5050250692
70	0.5044092638
71	0.5034775044
72	0.5026638083
73	0.5018253219
74	0.5012062341
75	0.500556651
76	0.4999851673
77	0.4993360894
78	0.4988766842
79	0.4983858512
80	0.4978388049
81	0.4976511221
82	0.4969745521
83	0.4964341041
84	0.4960185731
85	0.4955586397
86	0.4950646323
87	0.4946270637
88	0.4941205221
89	0.4936333848
90	0.4932569154
91	0.4926211649
92	0.492118168
93	0.4917570969
94	0.4912135489
95	0.4911776155
96	0.4906405485
97	0.4901367039
98	0.489736849
99	0.4892277624
100	0.4888717952
101	0.4885580218
102	0.4883313657
103	0.4879811113
104	0.4876864024
105	0.4870450496
106	0.4866195088
107	0.4860791812
108	0.4857800448
109	0.4855177852
110	0.4853419725
111	0.4847683758
112	0.4843273638
113	0.4837653012
114	0.4835575898
115	0.483225183
116	0.4826605821
117	0.482623684
118	0.4821121437
119	0.4817572243
120	0.4814258947
121	0.4807599436
122	0.480360851
123	0.479917932
124	0.4794133511
125	0.4791548508
126	0.4788077617
127	0.4784881621
128	0.4782710615
129	0.4781454209
130	0.4778401279
131	0.4774617838
132	0.4770514235
133	0.4766179396
134	0.476290284
135	0.4760111444
136	0.4755155803
137	0.4751379622
138	0.4749881443
139	0.4748884454
140	0.474650006
141	0.4745185859
142	0.4743330469
143	0.4740537746
144	0.4737718633
145	0.4735539741
146	0.4733380986
147	0.4731994853
