iter	Passed	Remaining
0	17	8755
1	27	6723
2	31	5297
3	41	5143
4	47	4739
5	55	4574
6	60	4246
7	65	4050
8	111	6094
9	133	6518
10	145	6475
11	156	6364
12	166	6232
13	173	6040
14	180	5821
15	187	5681
16	194	5525
17	197	5291
18	207	5240
19	212	5108
20	222	5085
21	227	4951
22	236	4894
23	243	4826
24	250	4752
25	256	4676
26	262	4605
27	271	4581
28	278	4517
29	285	4480
30	298	4521
31	304	4455
32	311	4403
33	319	4373
34	324	4312
35	332	4288
36	338	4239
37	345	4204
38	355	4202
39	369	4245
40	375	4208
41	381	4156
42	388	4124
43	393	4074
44	403	4077
45	410	4054
46	416	4018
47	422	3981
48	431	3971
49	440	3964
50	447	3941
51	458	3953
52	470	3970
53	482	3982
54	492	3981
55	501	3974
56	511	3972
57	518	3955
58	525	3927
59	531	3894
60	538	3876
61	541	3826
62	549	3814
63	556	3792
64	568	3804
65	576	3793
66	584	3780
67	590	3751
68	598	3738
69	605	3716
70	611	3695
71	618	3678
72	624	3654
73	634	3650
74	640	3627
75	649	3621
76	655	3598
77	659	3569
78	667	3556
79	688	3616
80	699	3617
81	706	3601
82	714	3588
83	721	3575
84	731	3569
85	738	3556
86	749	3556
87	757	3544
88	764	3531
89	771	3515
90	780	3509
91	788	3494
92	798	3492
93	805	3480
94	816	3479
95	821	3457
96	831	3456
97	839	3442
98	849	3439
99	860	3443
100	873	3449
101	882	3443
102	889	3426
103	897	3418
104	905	3404
105	911	3389
106	918	3373
107	924	3355
108	932	3343
109	937	3323
110	944	3310
111	952	3298
112	961	3291
113	968	3279
114	973	3260
115	986	3265
116	999	3272
117	1010	3270
118	1015	3250
119	1022	3236
120	1032	3233
121	1038	3218
122	1049	3215
123	1056	3202
124	1064	3194
125	1072	3182
126	1082	3179
127	1088	3163
128	1097	3156
129	1103	3140
130	1123	3164
131	1131	3155
132	1137	3137
133	1146	3130
134	1151	3112
135	1157	3099
136	1170	3102
137	1184	3106
138	1195	3106
139	1209	3110
140	1219	3103
141	1264	3188
142	1281	3199
143	1291	3193
144	1301	3185
145	1314	3186
146	1324	3180
147	1335	3176
148	1347	3173
149	1355	3162
150	1366	3158
151	1375	3148
152	1385	3141
153	1395	3134
154	1403	3123
155	1411	3112
156	1417	3097
157	1425	3084
158	1431	3070
159	1441	3063
160	1448	3050
161	1455	3037
162	1465	3029
163	1476	3024
164	1486	3018
165	1496	3011
166	1507	3005
167	1516	2997
168	1526	2990
169	1532	2975
170	1540	2963
171	1546	2949
172	1557	2944
173	1564	2930
174	1570	2915
175	1578	2905
176	1586	2896
177	1593	2883
178	1598	2867
179	1607	2857
180	1613	2843
181	1624	2839
182	1632	2827
183	1638	2814
184	1648	2806
185	1658	2800
186	1665	2787
187	1672	2776
188	1693	2787
189	1700	2774
190	1710	2767
191	1718	2757
192	1725	2744
193	1732	2732
194	1737	2717
195	1745	2706
196	1753	2696
197	1760	2685
198	1767	2672
199	1775	2663
200	1784	2654
201	1791	2642
202	1796	2629
203	1806	2620
204	1813	2609
205	1819	2597
206	1826	2584
207	1835	2576
208	1842	2565
209	1850	2555
210	1858	2544
211	1865	2534
212	1874	2525
213	1881	2513
214	1890	2505
215	1895	2492
216	1904	2483
217	1911	2473
218	1920	2464
219	1928	2454
220	1936	2445
221	1942	2432
222	1947	2419
223	1955	2409
224	1965	2402
225	1972	2391
226	1980	2381
227	1987	2370
228	1995	2361
229	2001	2349
230	2008	2338
231	2018	2331
232	2025	2320
233	2036	2314
234	2043	2304
235	2053	2297
236	2060	2286
237	2070	2279
238	2078	2269
239	2088	2262
240	2095	2251
241	2102	2241
242	2109	2231
243	2120	2224
244	2127	2214
245	2136	2205
246	2143	2196
247	2152	2187
248	2158	2176
249	2166	2166
250	2176	2158
251	2188	2153
252	2194	2142
253	2204	2135
254	2212	2125
255	2222	2118
256	2229	2108
257	2237	2098
258	2243	2087
259	2255	2081
260	2267	2076
261	2275	2067
262	2287	2061
263	2294	2050
264	2305	2044
265	2312	2034
266	2320	2025
267	2326	2014
268	2338	2008
269	2348	2000
270	2357	1991
271	2366	1984
272	2375	1975
273	2386	1968
274	2392	1957
275	2402	1949
276	2407	1938
277	2414	1928
278	2422	1918
279	2433	1912
280	2440	1902
281	2450	1894
282	2459	1885
283	2468	1877
284	2475	1867
285	2484	1859
286	2491	1849
287	2498	1838
288	2506	1829
289	2513	1820
290	2520	1810
291	2528	1801
292	2535	1791
293	2544	1783
294	2552	1774
295	2559	1764
296	2567	1755
297	2576	1746
298	2583	1737
299	2591	1727
300	2598	1718
301	2606	1709
302	2614	1699
303	2621	1690
304	2628	1680
305	2634	1670
306	2642	1661
307	2649	1651
308	2655	1641
309	2663	1632
310	2670	1622
311	2679	1614
312	2699	1613
313	2707	1603
314	2715	1594
315	2723	1585
316	2762	1594
317	2809	1607
318	2864	1625
319	2878	1619
320	2893	1613
321	2905	1606
322	2915	1597
323	2926	1589
324	2936	1581
325	2946	1572
326	2957	1564
327	2964	1554
328	2970	1543
329	2978	1534
330	2984	1523
331	2992	1514
332	3000	1504
333	3008	1495
334	3016	1485
335	3023	1475
336	3030	1465
337	3037	1455
338	3044	1445
339	3051	1435
340	3058	1426
341	3065	1416
342	3075	1407
343	3086	1399
344	3092	1389
345	3105	1382
346	3129	1379
347	3142	1372
348	3152	1364
349	3160	1354
350	3169	1345
351	3176	1335
352	3184	1326
353	3191	1316
354	3200	1307
355	3207	1297
356	3214	1287
357	3222	1278
358	3229	1268
359	3239	1259
360	3245	1249
361	3253	1240
362	3260	1230
363	3267	1220
364	3275	1211
365	3283	1202
366	3290	1192
367	3297	1182
368	3305	1173
369	3310	1163
370	3316	1153
371	3324	1143
372	3332	1134
373	3338	1124
374	3345	1115
375	3354	1106
376	3361	1096
377	3370	1087
