iter	Passed	Remaining
222	3166	11033
223	3177	11008
224	3190	10990
225	3201	10965
226	3216	10954
227	3230	10938
228	3244	10922
229	3260	10915
230	3280	10920
231	3291	10895
232	3303	10873
233	3314	10848
234	3327	10830
235	3341	10819
236	3352	10793
237	3365	10775
238	3384	10778
239	3402	10774
240	3414	10753
241	3432	10752
242	3448	10743
243	3460	10722
244	3471	10696
245	3482	10673
246	3494	10653
247	3507	10636
248	3522	10624
249	3537	10611
250	3549	10590
251	3560	10567
252	3572	10547
253	3583	10525
254	3595	10504
255	3610	10492
256	3620	10467
257	3629	10438
258	3642	10421
259	3653	10397
260	3663	10374
261	3675	10353
262	3687	10334
263	3697	10306
264	3711	10295
265	3722	10271
266	3734	10251
267	3750	10244
268	3765	10232
269	3780	10221
270	3792	10201
271	3809	10195
272	3822	10178
273	3836	10164
274	3851	10154
275	3866	10142
276	3880	10129
277	3897	10121
278	3915	10117
279	3962	10190
280	3970	10158
281	3978	10128
282	3989	10108
283	3999	10084
284	4010	10060
285	4023	10043
286	4030	10013
287	4042	9995
288	4055	9977
289	4065	9954
290	4080	9941
291	4095	9929
292	4107	9910
293	4122	9899
294	4140	9894
295	4154	9882
296	4171	9873
297	4185	9859
298	4195	9835
299	4206	9815
300	4215	9790
301	4228	9772
302	4238	9749
303	4250	9732
304	4261	9710
305	4273	9692
306	4289	9681
307	4299	9660
308	4314	9649
309	4337	9653
310	4350	9637
311	4365	9626
312	4378	9611
313	4391	9594
314	4398	9564
315	4410	9546
316	4421	9525
317	4434	9511
318	4446	9491
319	4458	9475
320	4479	9474
321	4493	9461
322	4502	9436
323	4519	9429
324	4530	9409
325	4541	9390
326	4551	9368
327	4563	9349
328	4576	9334
329	4588	9315
330	4601	9299
331	4613	9281
332	4622	9259
333	4632	9237
334	4644	9219
335	4652	9194
336	4665	9177
337	4674	9154
338	4682	9129
339	4695	9114
340	4709	9100
341	4723	9087
342	4733	9066
343	4747	9053
344	4760	9038
345	4771	9019
346	4786	9007
347	4801	8995
348	4816	8984
349	4837	8984
350	4854	8976
351	4870	8966
352	4890	8964
353	4934	9004
354	4947	8989
355	4961	8975
356	4974	8959
357	4983	8936
358	4994	8917
359	5006	8899
360	5013	8874
361	5025	8856
362	5036	8838
363	5053	8829
364	5067	8815
365	5078	8797
366	5091	8782
367	5104	8766
368	5119	8753
369	5127	8731
370	5139	8713
371	5151	8697
372	5164	8680
373	5181	8672
374	5194	8657
375	5213	8652
376	5227	8638
377	5240	8623
378	5257	8614
379	5270	8600
380	5282	8582
381	5294	8566
382	5306	8548
383	5319	8533
384	5331	8517
385	5341	8497
386	5354	8480
387	5367	8466
388	5375	8443
389	5389	8429
390	5398	8408
391	5410	8392
392	5420	8372
393	5429	8350
394	5439	8330
395	5450	8313
396	5462	8296
397	5470	8274
398	5478	8251
399	5486	8229
400	5497	8212
401	5522	8215
402	5530	8192
403	5549	8186
404	5561	8171
405	5580	8163
406	5584	8137
407	5601	8127
408	5614	8113
409	5626	8096
410	5639	8082
411	5648	8061
412	5658	8042
413	5666	8021
414	5680	8007
415	5690	7989
416	5700	7969
417	5713	7954
418	5723	7936
419	5732	7916
420	5743	7899
421	5760	7889
422	5808	7923
423	5824	7912
424	5841	7902
425	5851	7884
426	5870	7877
427	5881	7859
428	5890	7840
429	5907	7830
430	5915	7810
431	5932	7800
432	5941	7779
433	5956	7767
434	5968	7751
435	5981	7737
436	5995	7724
437	6007	7707
438	6020	7693
439	6029	7673
440	6042	7659
441	6053	7641
442	6066	7628
443	6081	7615
444	6092	7598
445	6106	7585
446	6114	7564
447	6126	7548
448	6137	7531
449	6145	7511
450	6159	7497
451	6166	7476
452	6177	7459
453	6191	7446
454	6201	7428
455	6219	7420
456	6235	7408
457	6243	7389
458	6261	7380
459	6291	7385
460	6308	7375
461	6331	7373
462	6345	7360
463	6368	7357
464	6386	7348
465	6401	7335
466	6425	7334
467	6437	7317
468	6450	7303
469	6458	7283
470	6469	7265
471	6480	7249
472	6492	7234
473	6499	7212
474	6510	7195
475	6517	7174
476	6529	7159
477	6543	7145
478	6553	7127
479	6563	7110
480	6573	7093
481	6584	7076
482	6600	7064
483	6612	7049
484	6622	7032
485	6638	7021
486	6654	7009
487	6667	6995
488	6675	6975
489	6692	6966
490	6705	6951
491	6721	6940
492	6740	6931
493	7007	7177
494	7018	7160
495	7037	7151
496	7050	7135
497	7064	7121
498	7075	7103
499	7087	7087
500	7099	7071
501	7112	7055
502	7122	7037
503	7133	7020
504	7144	7002
505	7153	6983
506	7165	6967
507	7178	6952
508	7190	6936
509	7200	6918
510	7210	6900
511	7222	6884
512	7234	6868
513	7245	6850
514	7255	6833
515	7268	6817
516	7279	6800
517	7290	6783
518	7301	6767
519	7315	6752
520	7328	6738
521	7344	6725
522	7360	6713
523	7370	6695
524	7392	6688
525	7404	6672
526	7417	6657
527	7434	6645
528	7443	6627
529	7457	6613
530	7467	6595
531	7480	6580
532	7493	6565
533	7504	6548
534	7517	6533
535	7531	6519
536	7542	6502
537	7555	6488
538	7567	6472
539	7580	6457
540	7590	6439
541	7599	6421
542	7613	6407
543	7623	6390
544	7633	6373
545	7645	6357
546	7658	6342
547	7676	6331
548	7693	6320
549	7712	6309
550	7724	6294
551	7737	6279
552	7750	6265
553	7770	6255
554	7784	6241
555	7798	6227
556	7813	6214
557	7833	6204
558	7846	6190
559	7859	6175
560	7880	6166
561	7888	6148
562	7901	6133
563	7916	6119
564	7930	6105
565	7936	6085
566	7958	6077
567	8006	6089
568	8017	6073
569	8030	6057
570	8039	6039
571	8052	6025
572	8063	6008
573	8074	5992
574	8080	5972
575	8091	5956
576	8100	5938
577	8112	5923
578	8125	5908
579	8140	5894
580	8155	5881
581	8167	5866
582	8183	5853
583	8194	5837
584	8205	5821
585	8219	5806
586	8231	5791
587	8243	5775
588	8255	5760
589	8268	5746
590	8277	5728
591	8289	5713
592	8302	5698
593	8310	5680
594	8321	5664
595	8334	5649
596	8346	5634
597	8361	5621
598	8366	5600
599	8381	5587
600	8392	5571
601	8402	5555
602	8414	5539
603	8433	5529
604	8445	5514
605	8464	5503
606	8478	5489
607	8488	5472
608	8506	5461
609	8515	5444
610	8527	5428
611	8544	5416
612	8556	5401
613	8572	5389
614	8591	5378
615	8601	5361
616	8612	5346
617	8626	5332
618	8638	5317
619	8649	5301
620	8663	5287
621	8673	5270
622	8683	5254
623	8692	5237
624	8703	5222
625	8716	5207
626	8727	5192
627	8740	5177
628	8751	5161
629	8760	5145
630	8770	5128
631	8778	5111
632	8792	5097
633	8801	5081
634	8815	5067
635	8820	5048
636	8831	5032
637	8843	5018
638	8864	5008
639	8879	4994
640	8894	4981
641	8912	4969
642	8934	4960
643	8955	4950
644	8996	4951
645	9006	4935
646	9019	4921
647	9032	4906
648	9043	4891
649	9053	4874
650	9065	4859
651	9078	4845
652	9090	4830
653	9103	4816
654	9116	4801
655	9126	4785
656	9138	4770
657	9146	4753
658	9155	4737
659	9170	4724
660	9183	4709
661	9194	4694
662	9207	4680
663	9224	4667
664	9233	4651
665	9246	4636
666	9258	4622
667	9277	4610
668	9291	4597
669	9302	4581
670	9312	4566
671	9326	4552
672	9337	4536
673	9351	4523
674	9364	4509
675	9374	4492
676	9385	4477
677	9400	4464
678	9414	4450
679	9421	4433
680	9430	4417
681	9440	4401
682	9452	4387
683	9466	4373
684	9488	4363
685	9507	4351
686	9517	4336
687	9530	4322
688	9546	4309
689	9554	4292
690	9569	4279
691	9586	4266
692	9603	4254
693	9610	4237
694	9627	4225
695	9643	4212
696	9656	4198
697	9667	4182
698	9675	4166
699	9688	4152
700	9702	4138
701	9713	4123
702	9722	4107
703	9732	4092
704	9745	4077
705	9761	4064
706	9777	4052
707	9796	4040
708	9808	4025
709	9821	4011
710	9834	3997
711	9845	3982
712	9851	3965
713	9863	3950
714	9874	3935
715	9885	3921
716	9899	3907
717	9922	3897
718	9944	3886
719	9995	3887
720	10012	3874
721	10025	3860
722	10035	3844
723	10048	3830
724	10057	3814
725	10066	3799
726	10073	3782
727	10087	3769
728	10097	3753
729	10113	3740
730	10129	3727
731	10140	3712
732	10151	3697
733	10162	3682
734	10176	3668
735	10188	3654
736	10202	3640
737	10212	3625
738	10220	3609
739	10233	3595
740	10241	3579
741	10250	3564
742	10266	3550
743	10279	3537
744	10299	3525
745	10311	3511
746	10326	3497
747	10338	3483
748	10352	3469
749	10363	3454
750	10376	3440
751	10395	3428
752	10411	3415
753	10425	3401
754	10440	3387
755	10450	3372
756	10466	3359
757	10473	3343
758	10484	3329
759	10499	3315
760	10509	3300
761	10518	3285
762	10531	3271
763	10541	3256
764	10553	3241
765	10563	3227
766	10577	3213
767	10592	3199
768	10603	3185
769	10614	3170
770	10626	3156
771	10635	3141
772	10648	3127
773	10662	3113
774	10676	3099
775	10690	3086
776	10703	3071
777	10716	3057
778	10734	3045
779	10756	3033
780	10769	3019
781	10786	3006
782	10799	2992
783	10811	2978
784	10821	2963
785	10834	2949
786	10846	2935
787	10858	2921
788	10869	2906
789	10881	2892
790	10894	2878
791	10916	2866
792	10934	2854
793	10997	2853
794	11009	2838
795	11020	2824
796	11036	2811
797	11049	2796
798	11057	2781
799	11072	2768
800	11082	2753
801	11095	2739
802	11107	2724
803	11119	2710
804	11137	2697
805	11144	2682
806	11156	2668
807	11167	2653
808	11181	2639
809	11194	2625
810	11204	2611
811	11217	2597
812	11228	2582
813	11239	2568
814	11250	2553
815	11260	2539
816	11272	2524
817	11285	2511
818	11302	2497
819	11313	2483
820	11327	2469
821	11335	2454
822	11350	2441
823	11362	2426
824	11371	2412
825	11383	2397
826	11396	2383
827	11406	2369
828	11412	2354
829	11425	2340
830	11438	2326
831	11457	2313
832	11480	2301
833	11501	2289
834	11515	2275
835	11532	2262
836	11547	2248
837	11561	2235
838	11578	2221
839	11594	2208
840	11610	2194
841	11624	2181
842	11640	2167
843	11652	2153
844	11665	2139
845	11677	2125
846	11691	2111
847	11700	2097
848	11716	2083
849	11721	2068
850	11733	2054
851	11744	2040
852	11759	2026
853	11776	2013
854	11789	1999
855	11806	1986
856	11824	1973
857	11841	1959
858	11850	1945
859	11867	1931
860	11880	1917
861	11889	1903
862	11903	1889
863	11914	1875
864	11935	1862
865	11956	1850
866	12003	1841
867	12015	1827
868	12027	1813
869	12035	1798
870	12045	1784
871	12056	1769
872	12064	1755
873	12077	1741
874	12089	1727
875	12103	1713
876	12113	1698
877	12125	1684
878	12136	1670
879	12147	1656
880	12159	1642
881	12171	1628
882	12192	1615
883	12211	1602
884	12222	1588
885	12231	1573
886	12249	1560
887	12266	1547
888	12274	1532
889	12287	1518
890	12296	1504
891	12308	1490
892	12323	1476
893	12336	1462
894	12347	1448
895	12360	1434
896	12371	1420
897	12384	1406
898	12396	1392
899	12406	1378
900	12418	1364
901	12429	1350
902	12440	1336
903	12450	1322
904	12465	1308
905	12480	1294
906	12490	1280
907	12502	1266
908	12530	1254
909	12555	1241
910	12562	1227
911	12578	1213
912	12601	1200
913	12615	1186
914	12623	1172
915	12634	1158
916	12649	1144
917	12663	1131
918	12676	1117
919	12686	1103
920	12697	1089
921	12712	1075
922	12719	1061
923	12734	1047
924	12740	1033
925	12746	1018
926	12767	1005
927	12783	991
928	12840	981
929	12877	969
930	12888	955
931	12901	941
932	12913	927
933	12927	913
934	12939	899
935	12952	885
936	12962	871
937	12971	857
938	12987	843
939	12996	829
940	13005	815
941	13015	801
942	13031	787
943	13041	773
944	13051	759
945	13064	745
946	13076	731
947	13087	717
948	13099	703
949	13111	690
950	13124	676
951	13137	662
952	13151	648
953	13165	634
954	13179	621
955	13195	607
956	13211	593
957	13224	579
958	13240	566
959	13254	552
960	13264	538
961	13275	524
962	13289	510
963	13301	496
964	13315	482
965	13323	468
966	13335	455
967	13348	441
968	13357	427
969	13368	413
970	13380	399
971	13391	385
972	13403	371
973	13412	358
974	13425	344
975	13438	330
976	13449	316
977	13458	302
978	13470	288
979	13483	275
980	13495	261
981	13507	247
982	13520	233
983	13531	220
984	13541	206
985	13549	192
986	13565	178
987	13580	164
988	13599	151
989	13617	137
990	13634	123
991	13648	110
992	13666	96
993	13680	82
994	13697	68
995	13709	55
996	13722	41
997	13736	27
998	13747	13
999	13760	0
