iter	RMSE
182	0.3861938449
183	0.3860245427
184	0.3859264619
185	0.3858957881
186	0.3858021859
187	0.3857519752
188	0.38569061
189	0.3855560028
190	0.3855560015
191	0.3854456498
192	0.3853504626
193	0.3852658107
194	0.3852493373
195	0.3851038767
196	0.3850481321
197	0.3849135608
198	0.384846989
199	0.384842299
200	0.3847350762
201	0.3845379664
202	0.3845004934
203	0.3843660915
204	0.3842608382
205	0.3842044249
206	0.3840683385
207	0.3839566636
208	0.3838749508
209	0.3836962547
210	0.3836767561
211	0.3836289611
212	0.3835913201
213	0.3835792
214	0.3834733246
215	0.3833641822
216	0.3833483838
217	0.3832533376
218	0.3832332847
219	0.3831575571
220	0.3830117146
221	0.3829787629
222	0.3828580636
223	0.3828152923
224	0.3826411029
225	0.3824681119
226	0.3823140072
227	0.3821658567
228	0.3821565559
229	0.3819726879
230	0.381925426
231	0.3817670365
232	0.3817358177
233	0.3815141011
234	0.3814757285
235	0.3814512318
236	0.381441316
237	0.3814276875
238	0.3814274556
239	0.3813844694
240	0.3812635549
241	0.3812394053
242	0.3811981139
243	0.3810696547
244	0.3810245519
245	0.3809109343
246	0.3808264169
247	0.3808261934
248	0.3807551743
249	0.3807038182
250	0.3806434479
251	0.3805407792
252	0.3804993787
253	0.3804795244
254	0.3804367826
255	0.3804077682
256	0.3803292104
257	0.3801636681
258	0.3799897066
259	0.3799348465
260	0.3798861737
261	0.3798461925
262	0.3798023676
263	0.3796296005
264	0.3795902081
265	0.379470841
266	0.3793489716
267	0.3793488791
268	0.3792090328
269	0.3790898524
270	0.3789118981
271	0.3787578679
272	0.3787179328
273	0.3786981572
274	0.3785969621
275	0.3785432264
276	0.3784556564
277	0.3783959197
278	0.3783272748
279	0.3782889957
280	0.3781533575
281	0.3780638577
282	0.3780083304
283	0.3780067942
284	0.3778802635
285	0.3778637161
286	0.3777564657
287	0.3777251186
288	0.3776394781
289	0.3774591884
290	0.3773287042
291	0.3772821923
292	0.3772807446
293	0.377173486
294	0.3770024774
295	0.3768993161
296	0.3768643132
297	0.376797313
298	0.3767963942
299	0.3766836103
300	0.3764736586
301	0.3764609184
302	0.3764600505
303	0.3763558153
304	0.3762492395
305	0.3761612482
306	0.3760993012
307	0.3760150908
308	0.3758757222
309	0.3758512052
310	0.3757232999
311	0.3756637021
312	0.3755673337
313	0.3754304717
314	0.3753466213
315	0.3753259118
316	0.3752772855
317	0.3752482318
318	0.3750727809
319	0.3750156786
320	0.3749207923
321	0.3748108982
322	0.3747339077
323	0.3747094146
324	0.374427023
325	0.3743922697
326	0.3742552242
327	0.374184125
328	0.3741481196
329	0.3740619887
330	0.3739805112
331	0.3739730429
332	0.3738742637
333	0.3737242633
334	0.3736380973
335	0.3736288699
336	0.3736280745
337	0.3735409477
338	0.373474143
339	0.373440976
340	0.3733381669
341	0.3731818885
342	0.3730182261
343	0.3729350748
344	0.372821571
345	0.3727597849
346	0.3726960517
347	0.3726389074
348	0.3726047179
349	0.3725015972
350	0.3723460797
351	0.3723130642
352	0.3722198516
353	0.3721036865
354	0.3719680085
355	0.3718416007
356	0.3718325748
357	0.3716882152
358	0.3716047531
359	0.3715952779
360	0.3715889465
361	0.3714865412
362	0.3714115771
363	0.371409985
364	0.3713431429
365	0.371214981
366	0.3711940112
367	0.3711518044
368	0.3711059834
369	0.3710416161
370	0.3709346418
371	0.3708913211
372	0.3707649568
373	0.3706924666
374	0.3706596773
375	0.3706423932
376	0.370525703
377	0.3704797873
378	0.3703628763
379	0.3703622545
380	0.3702794528
381	0.3702020082
382	0.3701614578
383	0.3700700091
384	0.3700534631
385	0.3699994915
386	0.3699093673
387	0.3697469174
388	0.3696837011
389	0.3695767169
390	0.3695183177
391	0.3693929223
392	0.3693729271
393	0.3693156346
394	0.3693126792
395	0.3692107736
396	0.3690923793
397	0.3690389844
398	0.3688935386
399	0.3688350714
400	0.3687585078
401	0.3686654484
402	0.3685917734
403	0.368536888
404	0.3683765211
405	0.3682975519
406	0.3682817948
407	0.3681694287
408	0.3681436919
409	0.3680365173
410	0.3680304796
411	0.3678840114
412	0.3678261086
413	0.3677679854
414	0.3677403711
415	0.3677392449
416	0.3676430926
417	0.3675718403
418	0.3675300218
419	0.3674519614
420	0.3674030864
421	0.3673395529
422	0.3672815388
423	0.3672805069
424	0.367223925
425	0.3670788298
426	0.3670565964
427	0.367016612
428	0.3669666135
429	0.3668688419
430	0.3667952256
431	0.3667189392
432	0.3666114383
433	0.3665464987
434	0.366413429
435	0.3664112749
436	0.3663399873
437	0.3663376922
438	0.36625887
439	0.3661473365
440	0.3661137195
441	0.3660239237
442	0.3659921351
443	0.3657672073
444	0.365699761
445	0.3656002923
446	0.3654955255
447	0.3653611716
448	0.3652831384
449	0.3652110654
450	0.3651310155
451	0.3650452995
452	0.3650029671
453	0.3648444171
454	0.3647771814
455	0.3647369589
456	0.3646822263
457	0.3646382967
458	0.3645674087
459	0.3645452145
460	0.3645444539
461	0.3644843004
462	0.3643497891
463	0.3642880428
464	0.3641065912
465	0.3641063345
466	0.3640333598
467	0.3638958524
468	0.3638429973
469	0.3638161042
470	0.3637854667
471	0.363742574
472	0.3636890178
473	0.3636174568
474	0.3634872907
475	0.363487258
476	0.3633692236
477	0.363289384
478	0.3631683359
479	0.3631360439
480	0.3630666794
481	0.362995542
482	0.3629687955
483	0.3628487334
484	0.3627455559
485	0.362690715
486	0.3626906255
487	0.3626674244
488	0.3625427857
489	0.3624859373
490	0.3624303422
491	0.3623849984
492	0.3623048422
493	0.3621896103
494	0.3621271152
495	0.3620452698
496	0.3619542637
497	0.3619530904
498	0.3618923051
499	0.3618079648
500	0.361701474
501	0.3617009216
502	0.3615980855
503	0.3614995012
504	0.3614630091
505	0.3614533171
506	0.3613289646
507	0.3612682043
508	0.3612681604
509	0.3612441137
510	0.3611769495
511	0.3610625409
512	0.3609884426
513	0.3608605718
514	0.3607758085
515	0.3607248392
516	0.3606159763
517	0.3605917706
518	0.3604691182
519	0.3604664508
520	0.3603515027
521	0.3602747202
522	0.3602451828
523	0.3602030947
524	0.3601552781
525	0.360105756
526	0.3600706134
527	0.360055263
528	0.3600545133
529	0.3600038061
530	0.3599050337
531	0.3599005256
532	0.3598417876
533	0.3597512763
534	0.3596194823
535	0.3596063549
536	0.3595300439
537	0.3594713617
538	0.3594334359
539	0.3593422423
540	0.3593111436
541	0.3592647195
542	0.3591574998
543	0.3591003706
544	0.3590418718
545	0.3589521186
546	0.3588350483
547	0.3588288511
548	0.3587852842
549	0.3587234863
550	0.3586995194
551	0.3586134367
552	0.3585803179
553	0.3585367813
554	0.3584887527
555	0.358466848
556	0.3583557878
557	0.3583091652
558	0.358293873
559	0.3581932774
560	0.3581430634
561	0.3581076741
562	0.3580415157
563	0.3579553186
564	0.3578589972
565	0.357725131
566	0.3576477707
567	0.3575148767
568	0.3574674857
569	0.3573328184
570	0.3573020342
571	0.3572036804
572	0.3571670008
573	0.3571055141
574	0.3570734319
575	0.3570734295
576	0.3569809271
577	0.3569760011
578	0.3569430518
579	0.3568616882
580	0.356822454
581	0.3567611107
582	0.3567224403
583	0.356702715
584	0.3566547913
585	0.3566278898
586	0.3565739517
587	0.3564928245
588	0.3563829169
589	0.3562870433
590	0.3562642489
591	0.3562320927
592	0.3561524121
593	0.356087072
594	0.356037919
595	0.3559975932
596	0.3559443083
597	0.3559430809
598	0.3559194102
599	0.3558413958
600	0.3557960443
601	0.355736294
602	0.3557147003
603	0.3555655565
604	0.3555465808
605	0.3554903941
606	0.3554488295
607	0.3553811162
608	0.3553810317
609	0.3553570797
610	0.3552382129
611	0.3552368018
612	0.3551205862
613	0.3550481037
614	0.3550216714
615	0.3550159166
616	0.3549775492
617	0.3548845494
618	0.354754007
619	0.354706954
620	0.3546557433
621	0.3546254289
622	0.3545436294
623	0.3545101476
624	0.3544910562
625	0.3544207159
626	0.3543729167
627	0.354363787
628	0.3542898215
629	0.3541953887
630	0.3541719002
631	0.3540976267
632	0.3539936373
633	0.353959531
634	0.3538279825
635	0.3536015639
636	0.3535387577
637	0.3534828319
638	0.3533877083
639	0.3533519358
640	0.3532412647
641	0.353198173
642	0.3531577024
643	0.3530795746
644	0.3530365226
645	0.3529775823
646	0.352944732
647	0.352922663
648	0.352904304
649	0.3527986024
650	0.3527077437
651	0.352616804
652	0.3525225906
653	0.3524200319
654	0.3523472432
655	0.352219704
656	0.3521470848
657	0.3521434426
658	0.3520374742
659	0.3519844096
660	0.3519736615
661	0.3519567713
662	0.3518967058
663	0.3518540074
664	0.3518466233
665	0.3517644716
666	0.3517554067
667	0.3516683406
668	0.351546424
669	0.3514678078
670	0.3513705775
671	0.3513658956
672	0.3512614268
673	0.3511441089
674	0.3511180457
675	0.3511162308
676	0.3510654673
677	0.3510262079
678	0.3510258208
679	0.3509926734
680	0.3509754564
681	0.3508390145
682	0.3507751948
683	0.3506813722
684	0.3505838949
685	0.3505219383
686	0.3504871814
687	0.3503703247
688	0.350338024
689	0.3502247912
690	0.3500547841
691	0.3499676625
692	0.3499291784
693	0.3498920761
694	0.349876369
695	0.3498337051
696	0.3497708304
697	0.3496854911
698	0.3496271992
699	0.3495612864
700	0.3495535351
701	0.3493655481
702	0.3493350983
703	0.349236356
704	0.349131937
705	0.3490225313
706	0.3489206914
707	0.3489070494
708	0.3487893908
709	0.3487071815
710	0.3486739202
711	0.3486053329
712	0.3485754848
713	0.3484543022
714	0.3483234886
715	0.3483119296
716	0.3482540224
717	0.3481168975
718	0.3480877678
719	0.3480333517
720	0.3479611304
721	0.347935729
722	0.3479079888
723	0.3478476001
724	0.3478098564
725	0.3477825229
726	0.3477141341
727	0.3476748817
728	0.3475917954
729	0.3475522852
730	0.3475235978
731	0.3474668168
732	0.3474361283
733	0.3474198059
734	0.3473991002
735	0.3473169225
736	0.3472655806
737	0.3471814033
738	0.3471719009
739	0.347039909
740	0.346945238
741	0.3469170211
742	0.3468773138
743	0.3467948447
744	0.3466869733
745	0.3466188044
746	0.3466144101
747	0.3465804689
748	0.3465584921
749	0.3465320645
750	0.346458703
751	0.3464231777
752	0.3463315465
753	0.3462887455
754	0.3462390104
755	0.3461873905
756	0.3461576548
757	0.3460743016
758	0.3459997264
759	0.3459773721
760	0.3459331516
761	0.3458423062
762	0.3457832053
763	0.3457159175
764	0.3456707467
765	0.3456490616
766	0.3456353079
767	0.3456336984
768	0.345583924
769	0.3455568047
770	0.3455552362
771	0.3455183007
772	0.3454787302
773	0.3454144108
774	0.3453803556
775	0.3453179853
776	0.3452707473
777	0.3452171676
778	0.3451740066
779	0.3451120595
780	0.3451011934
781	0.3450801278
782	0.3449914567
783	0.3449231746
784	0.3448702388
785	0.344781876
786	0.3447055934
787	0.344611082
788	0.3445596357
789	0.3445553177
790	0.3445018434
791	0.3444787197
792	0.3444577288
793	0.3444156171
794	0.3444155552
795	0.3443889045
796	0.3443507457
797	0.3443073682
798	0.344288362
799	0.3442072251
800	0.3441727539
801	0.3441393758
802	0.3440842465
803	0.3439962245
804	0.3439677271
805	0.3439357746
806	0.3438955886
807	0.3438509355
808	0.3437717271
809	0.3437082069
810	0.3437022962
811	0.3436247417
812	0.3436230745
813	0.3435559586
814	0.3435125787
815	0.3434736431
816	0.3434365522
817	0.3434090508
818	0.343348404
819	0.3433203606
820	0.3432612463
821	0.3432042101
822	0.3431832351
823	0.3431778893
824	0.3430952635
825	0.3430064846
826	0.3429214605
827	0.3428279332
828	0.3427619859
829	0.3427093009
830	0.3426455467
831	0.342608686
832	0.3425495511
833	0.3423823522
834	0.3422834228
835	0.342233106
836	0.3421211795
837	0.3420872283
838	0.341984955
839	0.3419499708
840	0.3419330148
841	0.3419115897
842	0.3418600187
843	0.3418256243
844	0.3418003825
845	0.3417825567
846	0.3417275109
847	0.3416992957
848	0.3415946619
849	0.3415084892
850	0.341487714
851	0.3413782249
852	0.3412430246
853	0.3411839324
854	0.3411376732
855	0.3410352285
856	0.3410173663
857	0.3409054275
858	0.3408032113
859	0.3407698003
860	0.340732887
861	0.3406893701
862	0.3406201057
863	0.3405707654
864	0.3404577869
865	0.3404576703
866	0.3404266659
867	0.3403718055
868	0.3403327884
869	0.3403179572
870	0.3402034919
871	0.3401342903
872	0.3399911288
873	0.339936328
874	0.3399008316
875	0.3398657083
876	0.3397743504
877	0.3396696396
878	0.3394890416
879	0.3394085866
880	0.3394085822
881	0.3393683431
882	0.339229975
883	0.33919664
884	0.3391335024
885	0.3391012308
886	0.3390400958
887	0.3389976816
888	0.3389444944
889	0.3389091839
890	0.3388225962
891	0.338749135
892	0.338712946
893	0.3386398614
894	0.3386042884
895	0.3385586584
896	0.3385273847
897	0.3384877362
898	0.338460744
899	0.3384493962
900	0.3383419848
901	0.3382625858
902	0.3382363517
903	0.3381699925
904	0.3381414817
905	0.3381022379
906	0.3380460727
907	0.3380126548
908	0.3379794792
909	0.3379029129
910	0.3378170069
911	0.3377690679
912	0.3377500203
913	0.337722491
914	0.3376869339
915	0.337628325
916	0.3375865116
917	0.3375750634
918	0.3375659894
919	0.3375263513
920	0.3375045412
921	0.3374704669
922	0.3374650011
923	0.3374284692
924	0.3373402923
925	0.3373205383
926	0.33723577
927	0.3371807955
928	0.3371236198
929	0.3370298474
930	0.3369635952
931	0.3368782474
932	0.3368707661
933	0.3368339209
934	0.3367663587
935	0.3366552182
936	0.3365768184
937	0.3365333901
938	0.3365326448
939	0.3365087639
940	0.3364869769
941	0.3364440413
942	0.3364121047
943	0.3363954392
944	0.3363550766
945	0.3362518307
946	0.3362358385
947	0.3362293657
948	0.3361975704
949	0.3361975675
950	0.3361453299
951	0.3360515045
952	0.3360308819
953	0.3359777309
954	0.3359699213
955	0.3359620673
956	0.3358891064
957	0.3358199694
958	0.3358023474
959	0.3358013955
960	0.3357361885
961	0.3356625046
962	0.3355905014
963	0.3355513505
964	0.3355130761
965	0.335440584
966	0.3354319448
967	0.3354004116
968	0.3353882645
969	0.3353441675
970	0.3352586734
971	0.3352510429
972	0.3351931575
973	0.3351647854
974	0.3350857992
975	0.3349993355
976	0.3349684689
977	0.3348825791
978	0.3348152983
979	0.3348028977
980	0.3347070446
981	0.3346652576
982	0.3346503642
983	0.3345838015
984	0.3344963961
985	0.3343790369
986	0.3343569242
987	0.3343050893
988	0.3342485312
989	0.3342170066
990	0.3341471188
991	0.3340050988
992	0.3339205901
993	0.3338548886
994	0.3337460376
995	0.3337315312
996	0.3336708464
997	0.3336319372
998	0.3335732746
999	0.3335692102
